jurisdiction,week_end_date,all_cause,septicemia,cancer,diabetes,Alzheimers,influenza_pneumonia,chronic_LRD,other_respiratory,kidney,NEC,heart_disease,CBVD
New York,5/16/2015,1851,34,405,45,28,44,112,24,25,20,542,86
New York,5/23/2015,1812,37,424,30,32,50,97,25,29,15,495,89
New York,5/30/2015,1797,36,413,48,41,42,102,24,29,12,512,56
New York,6/6/2015,1788,47,441,35,27,41,92,26,26,22,464,90
New York,6/13/2015,1799,40,397,42,33,37,88,29,28,18,483,78
New York,6/20/2015,1688,25,435,36,37,40,95,30,31,17,423,68
New York,6/27/2015,1709,37,350,36,27,54,96,29,41,20,489,80
New York,7/4/2015,1706,38,441,39,32,48,84,22,27,18,447,72
New York,7/11/2015,1766,44,408,53,34,39,82,27,30,23,474,76
New York,7/18/2015,1795,40,420,39,33,39,92,18,33,17,467,78
New York,7/25/2015,1759,33,397,28,33,42,87,31,26,27,492,73
New York,8/1/2015,1789,42,440,47,42,31,74,26,37,28,456,86
New York,8/8/2015,1667,34,404,35,27,37,78,22,27,16,487,60
New York,8/15/2015,1760,30,409,39,25,39,66,22,27,17,500,70
New York,8/22/2015,1723,27,393,37,21,41,75,24,29,19,469,86
New York,8/29/2015,1706,35,425,32,33,38,75,25,34,23,444,76
New York,9/5/2015,1790,27,398,48,38,50,96,17,42,15,450,95
New York,9/12/2015,1804,42,424,41,38,38,74,23,30,20,508,76
New York,9/19/2015,1711,33,403,40,42,35,86,20,27,26,455,67
New York,9/26/2015,1751,38,417,41,27,29,88,16,35,40,457,66
New York,10/3/2015,1748,45,420,34,36,47,66,19,28,25,458,76
New York,10/10/2015,1968,41,428,50,51,43,98,30,42,30,544,82
New York,10/17/2015,1819,36,411,48,55,37,84,25,27,20,479,81
New York,10/24/2015,1894,41,441,27,40,53,83,24,33,27,507,90
New York,10/31/2015,1849,38,404,51,41,35,104,26,38,25,502,86
New York,11/7/2015,1854,41,450,40,38,49,95,31,32,28,484,79
New York,11/14/2015,1791,43,395,34,47,46,95,30,24,25,489,79
New York,11/21/2015,1784,37,410,40,40,41,89,25,32,25,485,82
New York,11/28/2015,1804,37,391,32,36,35,102,23,28,31,500,78
New York,12/5/2015,1853,40,435,43,42,46,86,24,28,25,516,66
New York,12/12/2015,1901,39,406,36,42,53,94,22,33,36,520,96
New York,12/19/2015,1824,35,410,36,36,45,89,32,39,37,492,81
New York,12/26/2015,1801,33,420,31,41,40,113,29,36,35,475,79
New York,1/2/2016,1791,39,381,35,44,43,99,34,23,17,483,90
New York,1/9/2016,1987,50,408,46,49,52,84,30,43,25,576,99
New York,1/16/2016,2037,38,430,41,40,59,110,16,40,28,552,95
New York,1/23/2016,2008,45,444,49,38,51,119,22,42,20,528,87
New York,1/30/2016,2085,51,439,53,46,65,123,24,35,17,549,93
New York,2/6/2016,2042,39,433,32,45,50,121,20,50,19,550,79
New York,2/13/2016,1876,43,369,42,48,44,112,19,39,31,549,76
New York,2/20/2016,1997,45,415,46,42,62,102,28,35,18,585,84
New York,2/27/2016,1980,40,431,71,37,73,100,24,35,16,509,98
New York,3/5/2016,1971,27,425,41,37,58,93,23,27,31,546,91
New York,3/12/2016,2082,57,445,42,49,65,126,16,53,24,566,87
New York,3/19/2016,1886,42,425,45,45,57,124,29,35,24,509,76
New York,3/26/2016,1991,48,395,51,40,68,111,32,36,28,549,87
New York,4/2/2016,1968,61,434,48,37,68,116,23,32,19,543,74
New York,4/9/2016,1961,48,408,37,39,62,132,30,41,21,523,86
New York,4/16/2016,1937,35,429,36,42,76,109,38,34,17,490,94
New York,4/23/2016,1941,45,417,40,40,50,114,33,35,30,554,82
New York,4/30/2016,1851,37,440,41,33,41,122,17,37,27,507,73
New York,5/7/2016,1889,41,441,42,44,48,90,36,27,28,473,87
New York,5/14/2016,1755,30,369,39,48,45,96,16,32,29,489,83
New York,5/21/2016,1793,42,386,42,49,46,77,22,42,18,492,78
New York,5/28/2016,1889,32,406,34,53,36,96,37,49,22,506,86
New York,6/4/2016,1670,42,399,38,26,33,107,25,26,23,427,75
New York,6/11/2016,1694,33,424,43,30,45,85,15,28,25,415,73
New York,6/18/2016,1891,30,422,35,39,47,98,26,37,21,516,86
New York,6/25/2016,1780,41,430,48,47,29,91,22,33,22,457,66
New York,7/2/2016,1748,43,410,32,31,36,89,22,31,24,484,75
New York,7/9/2016,1839,28,423,31,31,44,96,23,24,27,463,93
New York,7/16/2016,1723,31,444,39,42,34,112,29,25,28,419,69
New York,7/23/2016,1723,35,409,30,35,39,83,23,32,19,440,63
New York,7/30/2016,1817,40,426,38,31,34,99,27,34,31,490,88
New York,8/6/2016,1751,35,381,41,35,44,79,19,49,25,455,80
New York,8/13/2016,1803,36,412,50,22,52,83,27,21,26,500,70
New York,8/20/2016,1739,32,415,43,38,41,88,15,22,21,491,66
New York,8/27/2016,1740,33,381,41,44,39,82,26,37,29,435,69
New York,9/3/2016,1738,32,404,44,37,41,95,21,33,27,424,81
New York,9/10/2016,1814,35,413,28,34,38,87,25,30,24,501,70
New York,9/17/2016,1756,37,436,33,39,33,83,21,25,22,467,65
New York,9/24/2016,1833,37,420,41,42,21,82,24,32,33,475,84
New York,10/1/2016,1829,34,412,45,36,31,93,29,43,30,472,95
New York,10/8/2016,1854,38,417,46,43,31,67,32,43,29,504,81
New York,10/15/2016,1878,38,440,38,50,53,85,27,41,29,488,68
New York,10/22/2016,1922,34,459,34,45,35,97,24,38,38,501,84
New York,10/29/2016,1910,46,421,33,57,44,82,30,42,37,514,87
New York,11/5/2016,1922,35,413,42,47,42,86,34,38,33,530,80
New York,11/12/2016,1968,39,442,38,49,57,89,23,36,27,511,78
New York,11/19/2016,1898,37,415,36,46,40,97,31,32,45,510,82
New York,11/26/2016,1914,47,366,52,61,45,75,34,47,32,553,80
New York,12/3/2016,1936,43,418,42,37,48,84,35,35,43,548,91
New York,12/10/2016,1911,23,410,42,43,49,86,22,30,38,550,83
New York,12/17/2016,1982,33,425,51,44,41,78,33,46,32,567,85
New York,12/24/2016,2055,34,417,69,50,43,102,31,46,52,561,89
New York,12/31/2016,2012,40,429,54,39,50,117,29,40,35,565,90
New York,1/7/2017,2162,56,432,48,52,54,117,23,32,21,636,97
New York,1/14/2017,2112,55,423,47,43,65,113,34,35,16,594,83
New York,1/21/2017,2048,50,429,40,51,61,117,29,34,20,551,99
New York,1/28/2017,2163,49,442,40,41,76,123,33,46,24,605,79
New York,2/4/2017,2031,40,441,34,40,82,125,34,38,17,540,76
New York,2/11/2017,2125,38,443,53,50,63,124,42,42,32,552,84
New York,2/18/2017,2040,44,399,43,52,72,128,22,47,30,539,77
New York,2/25/2017,2074,34,408,43,53,82,132,31,40,25,555,80
New York,3/4/2017,1968,32,346,55,46,76,118,40,36,15,543,100
New York,3/11/2017,2030,45,411,52,46,55,143,32,46,30,521,85
New York,3/18/2017,2011,26,396,44,58,50,111,33,41,25,575,89
New York,3/25/2017,2042,34,414,41,59,64,118,41,38,17,525,78
New York,4/1/2017,1941,38,433,52,56,49,116,29,48,28,493,76
New York,4/8/2017,1855,36,365,50,51,55,99,27,33,22,504,88
New York,4/15/2017,1998,35,433,53,45,60,110,25,34,17,541,76
New York,4/22/2017,1872,31,436,45,46,46,93,30,34,16,509,70
New York,4/29/2017,1966,42,426,46,41,49,115,28,30,17,532,86
New York,5/6/2017,1864,34,414,53,36,52,116,31,32,32,472,78
New York,5/13/2017,1795,29,391,40,41,37,87,30,32,24,497,68
New York,5/20/2017,1911,34,395,35,32,41,100,25,39,20,552,69
New York,5/27/2017,1831,30,370,41,34,37,116,23,36,23,480,85
New York,6/3/2017,1777,27,385,43,38,29,92,26,29,21,484,64
New York,6/10/2017,1867,27,436,40,41,33,96,26,29,20,483,84
New York,6/17/2017,1853,37,414,38,37,41,117,33,30,26,484,68
New York,6/24/2017,1833,36,415,53,33,34,105,26,29,20,498,77
New York,7/1/2017,1809,28,419,36,46,39,111,26,22,32,479,81
New York,7/8/2017,1797,40,409,33,33,40,85,28,28,23,468,72
New York,7/15/2017,1759,28,391,38,50,50,89,20,22,28,441,95
New York,7/22/2017,1779,37,410,40,32,26,84,31,32,18,458,88
New York,7/29/2017,1732,29,417,44,37,41,86,26,21,20,415,87
New York,8/5/2017,1774,31,405,41,49,35,94,24,36,14,463,74
New York,8/12/2017,1691,22,427,39,30,34,74,21,24,24,415,68
New York,8/19/2017,1762,33,407,45,36,38,92,21,40,20,479,57
New York,8/26/2017,1784,26,396,34,36,34,88,38,35,21,488,75
New York,9/2/2017,1812,33,415,32,35,42,87,33,39,21,481,86
New York,9/9/2017,1814,29,419,51,31,39,66,26,29,30,492,68
New York,9/16/2017,1787,34,416,51,42,33,79,20,39,33,455,70
New York,9/23/2017,1826,35,410,30,38,42,93,28,28,38,478,76
New York,9/30/2017,1785,25,404,46,39,35,89,32,34,30,431,67
New York,10/7/2017,1827,34,416,38,49,38,92,28,41,47,454,69
New York,10/14/2017,1823,21,442,41,43,43,110,23,29,21,428,94
New York,10/21/2017,1819,28,439,51,47,37,106,28,33,42,459,67
New York,10/28/2017,1853,34,425,44,45,40,77,32,36,42,462,86
New York,11/4/2017,1822,32,398,49,38,39,95,28,35,27,454,77
New York,11/11/2017,1908,25,440,61,42,42,109,34,38,28,464,84
New York,11/18/2017,1939,27,395,57,50,39,108,28,35,38,529,86
New York,11/25/2017,2011,22,455,58,50,51,103,32,42,33,554,94
New York,12/2/2017,2012,32,446,51,49,46,94,37,42,27,531,88
New York,12/9/2017,1965,23,432,58,58,40,103,35,33,45,497,91
New York,12/16/2017,2036,32,435,50,57,41,135,25,43,39,540,82
New York,12/23/2017,2180,24,446,43,67,61,116,29,43,37,605,92
New York,12/30/2017,2096,31,419,47,56,61,105,27,57,48,567,90
New York,1/6/2018,2283,36,429,57,55,74,150,40,38,27,658,79
New York,1/13/2018,2445,28,455,60,79,85,132,42,42,36,706,92
New York,1/20/2018,2237,44,413,59,69,104,138,44,46,18,587,91
New York,1/27/2018,2161,31,411,48,62,109,121,41,52,29,555,90
New York,2/3/2018,2136,36,415,68,63,80,117,49,39,20,529,93
New York,2/10/2018,2197,34,406,54,53,88,144,42,31,32,598,83
New York,2/17/2018,2124,32,400,53,46,102,121,37,43,25,568,82
New York,2/24/2018,2123,40,406,47,50,96,115,39,43,24,585,71
New York,3/3/2018,2081,31,413,53,56,65,130,35,37,28,561,94
New York,3/10/2018,2013,29,431,57,61,53,117,37,37,32,522,75
New York,3/17/2018,1947,24,403,52,53,60,125,33,31,15,527,96
New York,3/24/2018,1995,33,413,49,46,66,109,39,27,22,511,110
New York,3/31/2018,1959,31,405,52,55,45,104,34,37,27,529,84
New York,4/7/2018,1950,23,417,44,44,68,115,40,37,29,470,91
New York,4/14/2018,1965,23,404,54,43,64,125,31,41,22,530,89
New York,4/21/2018,1998,28,413,42,41,51,97,24,43,33,534,70
New York,4/28/2018,1889,30,411,47,50,54,100,26,33,26,500,58
New York,5/5/2018,1899,29,431,35,48,48,93,33,40,20,482,87
New York,5/12/2018,1789,15,420,52,47,27,118,32,38,23,446,70
New York,5/19/2018,1681,20,359,45,33,42,101,32,39,25,438,63
New York,5/26/2018,1809,16,424,48,28,45,120,45,41,19,447,78
New York,6/2/2018,1742,23,393,44,42,34,100,34,24,26,458,68
New York,6/9/2018,1833,21,437,43,54,35,112,34,27,30,466,64
New York,6/16/2018,1821,21,414,36,57,45,91,29,47,23,445,77
New York,6/23/2018,1853,26,405,51,42,32,96,31,36,23,468,92
New York,6/30/2018,1791,18,419,44,37,23,97,36,33,25,468,78
New York,7/7/2018,1870,19,425,63,37,38,94,32,34,27,486,77
New York,7/14/2018,1836,23,435,49,33,41,103,30,35,22,439,85
New York,7/21/2018,1811,23,409,49,55,28,89,36,39,28,447,80
New York,7/28/2018,1816,33,411,42,27,40,108,28,31,22,455,90
New York,8/4/2018,1755,19,396,43,40,34,68,34,32,24,470,74
New York,8/11/2018,1749,22,418,37,45,44,86,22,30,31,444,56
New York,8/18/2018,1818,19,419,34,42,38,109,27,28,27,455,89
New York,8/25/2018,1814,10,392,47,38,37,87,32,37,20,477,89
New York,9/1/2018,1750,24,364,44,47,28,91,27,37,16,495,62
New York,9/8/2018,1697,23,372,48,36,40,90,32,40,26,435,74
New York,9/15/2018,1747,24,397,46,32,41,70,22,42,24,461,74
New York,9/22/2018,1764,21,387,54,33,37,82,36,23,28,461,81
New York,9/29/2018,1840,23,412,37,44,42,98,36,33,36,479,90
New York,10/6/2018,1856,28,442,39,48,44,79,37,32,34,456,76
New York,10/13/2018,1883,28,433,45,49,33,98,25,41,23,499,77
New York,10/20/2018,1965,22,453,35,51,45,96,40,39,29,518,96
New York,10/27/2018,2003,30,442,57,41,56,98,29,41,28,540,77
New York,11/3/2018,1939,19,402,40,64,41,90,27,36,38,535,87
New York,11/10/2018,1924,23,424,52,38,55,88,26,35,28,500,87
New York,11/17/2018,1877,25,379,55,41,49,94,30,38,29,522,71
New York,11/24/2018,1943,14,447,48,54,39,94,22,30,41,514,81
New York,12/1/2018,1973,25,368,56,56,43,98,29,36,46,552,79
New York,12/8/2018,1955,20,382,51,49,49,93,36,37,45,527,89
New York,12/15/2018,1958,25,426,50,51,61,92,39,39,40,494,82
New York,12/22/2018,2005,24,432,53,50,41,89,39,52,37,522,76
New York,12/29/2018,2032,20,432,47,59,51,109,35,27,34,542,89
New York,1/5/2019,2061,24,387,57,49,60,118,33,41,29,572,85
New York,1/12/2019,2049,26,409,51,43,58,98,41,38,31,536,87
New York,1/19/2019,2061,21,417,49,50,65,108,42,50,25,564,80
New York,1/26/2019,2162,26,425,65,57,62,127,49,30,46,563,109
New York,2/2/2019,2025,26,379,57,60,64,111,48,48,29,529,81
New York,2/9/2019,2048,32,410,44,45,57,101,38,44,30,528,82
New York,2/16/2019,2018,30,415,53,52,62,106,32,40,34,543,79
New York,2/23/2019,2069,30,405,50,39,64,112,45,38,29,547,86
New York,3/2/2019,2018,26,413,50,59,76,118,51,25,34,521,74
New York,3/9/2019,2184,25,430,60,53,76,107,49,54,41,552,105
New York,3/16/2019,2028,25,402,49,57,72,135,37,48,32,552,80
New York,3/23/2019,2019,30,387,59,40,73,123,48,34,33,529,85
New York,3/30/2019,2011,31,397,63,46,52,111,51,37,32,516,91
New York,4/6/2019,2006,23,408,59,49,66,103,29,35,44,500,88
New York,4/13/2019,1950,31,400,57,38,69,107,40,36,40,514,63
New York,4/20/2019,1925,24,401,61,37,41,112,44,34,29,489,83
New York,4/27/2019,1852,23,418,45,45,57,110,37,37,28,451,77
New York,5/4/2019,1954,15,430,49,52,58,116,38,42,31,517,76
New York,5/11/2019,1811,27,379,60,44,46,105,35,32,21,429,94
New York,5/18/2019,1883,25,407,50,34,44,126,34,39,30,487,78
New York,5/25/2019,1937,24,397,50,44,44,105,34,39,31,501,90
New York,6/1/2019,1735,13,407,37,47,46,82,39,40,30,431,63
New York,6/8/2019,1789,22,391,34,47,40,100,33,40,31,484,80
New York,6/15/2019,1862,21,406,51,44,43,103,41,43,26,484,71
New York,6/22/2019,1790,16,409,60,49,44,85,45,30,22,469,59
New York,6/29/2019,1903,14,403,58,54,35,105,32,38,37,501,75
New York,7/6/2019,1860,25,405,56,46,34,103,31,35,31,431,88
New York,7/13/2019,1754,19,381,44,42,33,96,32,34,34,435,68
New York,7/20/2019,1890,27,425,54,41,43,96,30,36,38,461,69
New York,7/27/2019,1755,21,398,53,38,41,83,30,27,30,461,69
New York,8/3/2019,1820,26,400,32,38,47,83,40,35,37,484,81
New York,8/10/2019,1889,18,445,36,48,42,88,29,37,32,488,83
New York,8/17/2019,1832,26,430,49,46,26,89,42,38,22,447,84
New York,8/24/2019,1715,22,381,34,43,41,77,28,26,35,416,75
New York,8/31/2019,1780,23,392,45,50,40,74,36,49,32,453,70
New York,9/7/2019,1841,24,405,47,51,51,93,29,36,33,445,72
New York,9/14/2019,1743,17,383,50,46,32,75,35,43,27,441,84
New York,9/21/2019,1781,18,397,37,41,37,85,43,43,35,421,76
New York,9/28/2019,1873,22,417,45,62,34,92,37,26,30,467,73
New York,10/5/2019,1869,24,410,39,42,38,88,45,27,40,496,71
New York,10/12/2019,1901,24,396,44,56,36,86,37,33,50,492,72
New York,10/19/2019,1940,26,421,49,47,55,87,32,26,37,515,85
New York,10/26/2019,1847,17,404,42,48,50,82,47,34,41,463,73
New York,11/2/2019,1944,32,423,48,53,48,84,41,32,48,488,76
New York,11/9/2019,1945,18,443,65,53,39,96,27,56,44,465,85
New York,11/16/2019,1978,23,415,59,62,38,82,44,50,30,480,87
New York,11/23/2019,1973,31,421,58,59,43,103,39,34,37,500,88
New York,11/30/2019,1962,31,412,45,50,48,109,34,38,47,502,79
New York,12/7/2019,2036,21,430,53,56,47,107,27,46,30,530,92
New York,12/14/2019,1960,25,415,43,54,45,81,52,48,45,496,90
New York,12/21/2019,1992,28,370,55,56,57,107,39,30,47,501,89
New York,12/28/2019,2030,30,420,60,49,60,120,27,32,58,519,92
New York City,1/4/2014,1066,15,257,33,15,47,37,15,,,350,38
New York City,1/11/2014,1179,10,263,44,13,53,45,,10,10,402,50
New York City,1/18/2014,1096,16,247,38,16,54,39,11,14,13,343,29
New York City,1/25/2014,1048,11,257,38,10,61,41,,10,,351,36
New York City,2/1/2014,1145,17,272,39,23,62,52,10,,,355,39
New York City,2/8/2014,1107,16,297,29,16,54,46,12,,11,336,34
New York City,2/15/2014,1087,,231,40,13,61,32,10,11,10,377,41
New York City,2/22/2014,1029,,264,28,18,36,47,13,,11,318,38
New York City,3/1/2014,995,10,242,38,,47,29,12,11,,305,42
New York City,3/8/2014,1052,11,259,28,23,53,33,10,15,12,356,30
New York City,3/15/2014,1073,,260,43,22,62,42,10,21,,313,25
New York City,3/22/2014,1093,10,264,40,16,62,42,,,10,345,30
New York City,3/29/2014,1062,,248,32,19,47,43,,,12,352,48
New York City,4/5/2014,1105,,274,48,17,43,47,11,17,,349,35
New York City,4/12/2014,1130,,256,49,,67,35,14,15,15,375,36
New York City,4/19/2014,1071,13,235,44,11,61,54,10,10,,341,41
New York City,4/26/2014,1056,10,281,30,,50,40,13,11,15,312,36
New York City,5/3/2014,1036,13,250,27,16,58,35,,10,,297,47
New York City,5/10/2014,1021,,243,53,16,62,31,,10,,301,33
New York City,5/17/2014,981,,254,21,13,44,28,,13,,306,34
New York City,5/24/2014,960,,251,30,14,41,34,11,13,,296,28
New York City,5/31/2014,886,10,222,33,16,36,42,,,,248,35
New York City,6/7/2014,984,10,252,31,15,41,30,13,12,,313,39
New York City,6/14/2014,920,,252,32,11,37,24,,,13,278,25
New York City,6/21/2014,961,,260,34,16,40,36,11,,,297,38
New York City,6/28/2014,940,,258,35,18,44,28,,,,282,21
New York City,7/5/2014,938,,248,38,14,31,28,,,,285,29
New York City,7/12/2014,924,,238,28,11,34,28,,,,274,32
New York City,7/19/2014,893,13,233,31,15,32,21,12,,,266,34
New York City,7/26/2014,920,11,277,30,12,22,34,,,,269,33
New York City,8/2/2014,896,10,215,31,12,27,33,,13,,278,26
New York City,8/9/2014,930,11,261,26,11,39,38,,,,274,29
New York City,8/16/2014,915,,251,30,10,35,24,10,11,12,255,45
New York City,8/23/2014,968,11,273,39,13,33,41,,10,,295,21
New York City,8/30/2014,917,11,249,31,,34,33,,,,259,31
New York City,9/6/2014,1011,,252,37,,37,31,,11,,308,30
New York City,9/13/2014,876,13,245,29,16,29,24,11,,,253,31
New York City,9/20/2014,944,10,285,30,12,34,29,,,,263,36
New York City,9/27/2014,1004,10,252,34,13,33,42,,,,311,29
New York City,10/4/2014,977,10,259,31,,42,24,10,,,302,37
New York City,10/11/2014,992,,268,24,,40,26,,11,10,344,27
New York City,10/18/2014,1000,,270,30,17,41,33,11,,,287,40
New York City,10/25/2014,1021,,275,39,11,25,36,,,,309,38
New York City,11/1/2014,993,12,268,32,23,31,22,,,,312,34
New York City,11/8/2014,1132,10,258,49,11,43,31,12,12,11,385,38
New York City,11/15/2014,982,,254,34,19,34,28,10,,,312,31
New York City,11/22/2014,1069,,272,29,15,39,35,12,16,,350,36
New York City,11/29/2014,1004,11,242,34,27,29,36,,,11,344,28
New York City,12/6/2014,1033,,259,34,18,36,40,,14,,330,41
New York City,12/13/2014,1059,,254,46,27,32,37,10,,,321,31
New York City,12/20/2014,1080,,270,34,24,43,40,14,,10,342,31
New York City,12/27/2014,1015,,238,28,24,55,32,,10,11,336,26
New York City,1/3/2015,1145,16,270,44,21,51,44,,10,11,342,38
New York City,1/10/2015,1272,20,274,40,15,54,41,10,,10,454,49
New York City,1/17/2015,1175,11,255,28,29,59,51,13,17,13,399,35
New York City,1/24/2015,1250,14,269,46,50,65,44,,,16,417,49
New York City,1/31/2015,1201,,293,49,26,64,36,11,13,18,367,36
New York City,2/7/2015,1216,11,267,44,23,64,32,13,,,411,56
New York City,2/14/2015,1193,,269,45,22,58,55,12,,14,405,48
New York City,2/21/2015,1216,11,272,39,25,68,42,19,12,12,396,34
New York City,2/28/2015,1184,10,279,37,23,63,42,,13,16,401,44
New York City,3/7/2015,1155,10,263,41,21,48,48,,,13,400,34
New York City,3/14/2015,1051,,250,43,18,53,43,10,,12,345,36
New York City,3/21/2015,1094,,264,45,33,50,30,11,,,325,41
New York City,3/28/2015,1048,12,255,38,24,42,32,15,,,340,33
New York City,4/4/2015,1067,10,282,41,26,42,33,,10,10,333,40
New York City,4/11/2015,1101,,284,41,20,45,33,,13,,328,44
New York City,4/18/2015,1019,,237,41,21,20,31,,,,348,30
New York City,4/25/2015,989,,255,29,21,48,37,,,12,302,30
New York City,5/2/2015,1059,11,242,29,23,48,36,,,11,349,37
New York City,5/9/2015,967,,221,40,14,34,44,11,,,303,36
New York City,5/16/2015,993,,240,37,29,48,35,,,,307,31
New York City,5/23/2015,917,,234,21,14,38,29,,,10,303,29
New York City,5/30/2015,1036,10,235,36,28,47,36,14,,10,308,33
New York City,6/6/2015,998,,275,33,23,48,38,,,,298,39
New York City,6/13/2015,997,,249,35,23,34,35,,11,12,311,29
New York City,6/20/2015,913,,245,25,16,36,32,,,13,273,27
New York City,6/27/2015,968,10,247,30,17,43,31,,,,296,34
New York City,7/4/2015,948,,241,35,12,30,35,11,13,11,286,39
New York City,7/11/2015,962,,226,46,13,29,30,12,,10,297,31
New York City,7/18/2015,941,,253,39,17,28,30,,,,271,35
New York City,7/25/2015,957,,277,36,22,25,29,,,,279,26
New York City,8/1/2015,963,,263,32,13,33,18,14,11,,314,36
New York City,8/8/2015,987,,265,24,22,37,24,,10,,310,33
New York City,8/15/2015,947,,255,25,14,34,26,10,15,,296,30
New York City,8/22/2015,1020,10,262,31,22,35,27,11,,,291,31
New York City,8/29/2015,937,,236,32,18,32,23,,,,315,38
New York City,9/5/2015,960,,267,31,11,34,24,,,,314,34
New York City,9/12/2015,958,,244,36,17,38,29,,,,273,32
New York City,9/19/2015,948,,239,26,18,24,27,,,12,303,32
New York City,9/26/2015,938,,278,29,19,29,34,,,,286,26
New York City,10/3/2015,921,,252,35,16,36,24,,,,275,28
New York City,10/10/2015,1058,10,262,34,19,35,27,11,,,352,27
New York City,10/17/2015,1006,,236,32,19,40,32,12,,10,336,26
New York City,10/24/2015,1114,10,277,31,23,37,34,10,12,13,346,40
New York City,10/31/2015,998,13,252,34,15,34,29,,,,320,37
New York City,11/7/2015,1039,11,257,32,21,36,36,,,,337,32
New York City,11/14/2015,894,,216,41,17,27,25,,,,265,35
New York City,11/21/2015,1002,12,255,34,24,33,19,,,10,286,46
New York City,11/28/2015,984,10,238,35,19,39,35,10,,,304,36
New York City,12/5/2015,1028,,242,32,21,36,45,14,,12,340,27
New York City,12/12/2015,1017,14,261,39,15,36,33,,,,309,37
New York City,12/19/2015,992,13,255,33,22,33,35,,,,323,29
New York City,12/26/2015,989,10,238,40,25,27,25,11,,,304,33
New York City,1/2/2016,1023,13,250,41,11,36,36,,,,321,40
New York City,1/9/2016,1144,12,282,31,28,49,37,13,12,19,374,37
New York City,1/16/2016,1122,,269,39,20,49,30,11,14,,353,40
New York City,1/23/2016,1107,,285,34,32,33,34,11,,13,339,49
New York City,1/30/2016,1100,,252,34,22,41,39,16,13,,394,40
New York City,2/6/2016,1073,,266,41,22,42,39,13,10,,353,43
New York City,2/13/2016,1142,,272,46,20,53,28,,10,,381,40
New York City,2/20/2016,1056,10,248,46,14,62,46,,,,316,40
New York City,2/27/2016,1147,12,231,42,28,59,42,14,10,,380,41
New York City,3/5/2016,1165,10,272,40,18,66,42,11,,10,368,37
New York City,3/12/2016,1147,,253,28,28,54,31,,11,,387,40
New York City,3/19/2016,1115,,287,31,24,49,42,14,,19,334,29
New York City,3/26/2016,1082,12,248,31,22,50,37,,,10,360,43
New York City,4/2/2016,1039,,255,39,30,42,37,,,,322,36
New York City,4/9/2016,1028,,219,41,28,52,34,,,,344,26
New York City,4/16/2016,1094,,275,30,19,49,41,,10,,333,33
New York City,4/23/2016,1058,15,257,43,20,42,32,,10,,337,44
New York City,4/30/2016,975,,264,35,19,36,30,,11,,304,29
New York City,5/7/2016,956,,252,42,13,36,21,,,,299,36
New York City,5/14/2016,1019,10,259,42,16,45,31,,,,319,35
New York City,5/21/2016,973,,252,40,26,28,26,,,11,291,38
New York City,5/28/2016,991,,241,31,28,44,29,16,,16,322,30
New York City,6/4/2016,921,,231,26,17,32,27,,,,296,26
New York City,6/11/2016,922,10,252,28,14,37,31,,,,272,40
New York City,6/18/2016,971,,250,24,12,39,22,13,,11,291,33
New York City,6/25/2016,992,10,268,29,19,25,43,,13,14,302,25
New York City,7/2/2016,946,,246,28,18,30,39,,,,284,31
New York City,7/9/2016,971,,263,30,16,32,28,,,20,302,35
New York City,7/16/2016,947,,247,32,21,36,32,,,11,271,40
New York City,7/23/2016,971,13,262,29,10,30,27,17,,15,302,24
New York City,7/30/2016,992,,227,24,39,34,28,10,,12,323,33
New York City,8/6/2016,1011,,253,40,20,29,30,13,,,323,30
New York City,8/13/2016,949,,256,42,22,29,21,,,,278,35
New York City,8/20/2016,1029,,252,40,21,27,33,,,12,357,27
New York City,8/27/2016,947,,251,30,13,28,31,,,13,278,42
New York City,9/3/2016,950,,257,19,20,29,23,11,,,293,27
New York City,9/10/2016,983,16,275,32,21,33,26,,12,11,286,23
New York City,9/17/2016,953,,258,36,19,21,24,,,15,292,35
New York City,9/24/2016,923,,250,33,15,29,29,,,,289,32
New York City,10/1/2016,963,,256,24,17,30,23,,10,10,307,32
New York City,10/8/2016,1029,13,270,38,19,38,21,,,,308,33
New York City,10/15/2016,1052,,282,35,22,37,27,12,,,326,36
New York City,10/22/2016,1048,,260,33,19,40,34,12,,,342,31
New York City,10/29/2016,980,,223,28,17,35,24,,11,12,337,29
New York City,11/5/2016,1050,,242,31,24,39,32,14,12,13,348,35
New York City,11/12/2016,1058,,249,48,22,29,35,,,19,366,49
New York City,11/19/2016,1110,,293,25,20,37,30,,,,358,41
New York City,11/26/2016,969,,251,40,22,31,34,,,,292,33
New York City,12/3/2016,1138,,259,33,27,50,35,16,12,11,361,26
New York City,12/10/2016,1042,,238,43,28,37,34,,,11,327,34
New York City,12/17/2016,1107,,273,29,20,41,35,13,,,373,38
New York City,12/24/2016,1153,11,296,38,18,39,36,,,17,352,48
New York City,12/31/2016,1112,,261,43,29,47,39,10,,,363,36
