jurisdiction,week_end_date,all_cause,septicemia,cancer,diabetes,Alzheimers,influenza_pneumonia,chronic_LRD,other_respiratory,kidney,NEC,heart_disease,CBVD,COVID19_UCOD
South Carolina,7/11/2020,1217,23,212,29,61,11,44,15,17,,212,60,134
South Carolina,7/18/2020,1332,21,199,49,57,14,57,17,21,17,219,61,202
South Carolina,7/25/2020,1352,13,213,38,59,15,48,11,17,14,227,44,303
South Carolina,8/1/2020,1329,22,178,38,58,,60,22,22,11,212,57,270
South Carolina,8/8/2020,1367,20,213,41,54,12,66,12,17,22,222,55,246
South Carolina,8/15/2020,1318,23,222,37,64,15,53,12,15,13,231,59,211
South Carolina,8/22/2020,1181,16,200,27,52,,54,16,23,13,192,51,185
South Carolina,8/29/2020,1237,16,213,31,51,,41,14,25,11,210,56,180
South Carolina,9/5/2020,1242,16,214,44,50,10,51,17,19,20,216,54,152
South Carolina,9/12/2020,1187,12,215,31,57,,53,13,12,16,215,61,124
South Carolina,9/19/2020,1141,15,214,36,34,17,62,18,18,23,191,42,119
South Carolina,9/26/2020,1152,20,202,35,40,16,57,19,18,25,195,50,107
South Carolina,10/3/2020,1139,23,202,30,46,11,53,20,21,27,212,45,97
South Carolina,10/10/2020,1132,15,210,37,38,,59,12,16,26,237,53,81
South Carolina,10/17/2020,1060,14,177,33,45,,52,17,17,47,184,41,109
South Carolina,10/24/2020,1146,14,208,24,43,,56,16,20,41,217,58,117
South Carolina,10/31/2020,1215,17,203,39,48,15,62,11,20,42,218,62,110
South Carolina,11/7/2020,1173,26,201,38,46,,48,19,20,58,219,37,103
South Carolina,11/14/2020,1057,19,194,38,40,10,46,16,13,49,175,51,94
South Carolina,11/21/2020,695,11,112,19,24,,31,13,12,47,111,27,65
South Carolina,11/28/2020,820,,127,33,35,12,41,,16,59,135,33,80
South Carolina,12/5/2020,1252,23,192,39,49,14,44,21,20,74,208,63,160
South Carolina,12/12/2020,1216,19,213,41,49,12,52,17,15,68,215,54,141
South Carolina,12/19/2020,984,10,153,35,34,10,42,19,17,92,178,29,94
South Carolina,12/26/2020,682,11,110,20,27,,34,11,12,69,135,26,26
South Carolina,1/2/2021,617,,90,30,29,,32,10,,58,120,32,29
South Carolina,1/9/2021,137,,23,,,,,,,18,22,,
South Dakota,1/4/2020,170,,38,,,,,,,0,39,10,0
South Dakota,1/11/2020,170,0,38,,,,13,,,0,33,11,0
South Dakota,1/18/2020,168,0,30,,12,,,0,0,0,44,,0
South Dakota,1/25/2020,151,,32,,15,,,,,0,29,11,0
South Dakota,2/1/2020,162,,39,,11,,,,,,41,,0
South Dakota,2/8/2020,150,,41,,,,10,,,0,25,19,0
South Dakota,2/15/2020,178,,38,,12,,13,,,0,36,,0
South Dakota,2/22/2020,177,,35,12,15,,12,,,,36,13,0
South Dakota,2/29/2020,163,,32,,,,12,,,,33,12,0
South Dakota,3/7/2020,194,,50,,13,,17,,0,0,41,,0
South Dakota,3/14/2020,166,,35,10,11,,10,,,0,42,,
South Dakota,3/21/2020,162,,28,,,,14,,,0,26,12,0
South Dakota,3/28/2020,149,,36,,,,10,,0,,27,,
South Dakota,4/4/2020,170,,39,,,0,10,0,0,,35,11,
South Dakota,4/11/2020,150,,26,,11,,,,,0,42,,
South Dakota,4/18/2020,152,,31,,,,,,,0,26,,
South Dakota,4/25/2020,175,,36,,14,,,,0,0,36,10,
South Dakota,5/2/2020,159,,32,,,,,,0,0,26,,16
South Dakota,5/9/2020,181,,33,,,,18,,0,0,33,11,15
South Dakota,5/16/2020,146,,26,,,,,0,,0,39,,
South Dakota,5/23/2020,162,,28,,10,,,,,0,39,,
South Dakota,5/30/2020,157,,39,,,0,10,,,0,30,,10
South Dakota,6/6/2020,147,0,27,,,,,0,0,,28,,
South Dakota,6/13/2020,159,,23,,,,,,,,35,,11
South Dakota,6/20/2020,175,,39,,,,10,,,0,32,,12
South Dakota,6/27/2020,163,,39,,15,0,,,,0,28,,10
South Dakota,7/4/2020,160,,28,,,,,,,,38,,
South Dakota,7/11/2020,172,0,39,,11,,10,0,0,,23,,14
South Dakota,7/18/2020,158,,38,,10,,,0,0,,30,,
South Dakota,7/25/2020,173,,31,10,10,,,,,,30,,13
South Dakota,8/1/2020,151,0,42,,,,,,,0,34,,
South Dakota,8/8/2020,187,,47,10,11,0,,,,,27,,
South Dakota,8/15/2020,162,,29,,,,,,0,,37,,10
South Dakota,8/22/2020,168,,30,,13,,,0,,,33,,10
South Dakota,8/29/2020,189,,36,,,,10,,,,40,,12
South Dakota,9/5/2020,209,,48,10,,,11,0,0,0,39,,18
South Dakota,9/12/2020,182,,30,,11,0,,,,0,41,,16
South Dakota,9/19/2020,180,,33,,11,,,,,,39,,21
South Dakota,9/26/2020,191,,32,,,,,,0,0,44,,31
South Dakota,10/3/2020,205,,33,,,0,,,,,39,11,37
South Dakota,10/10/2020,214,,30,12,12,,,,,0,43,,37
South Dakota,10/17/2020,197,0,30,,10,,,,,0,36,,51
South Dakota,10/24/2020,241,,41,,13,,,,,0,37,,57
South Dakota,10/31/2020,240,,31,,,,,,0,,41,13,78
South Dakota,11/7/2020,352,,32,,12,,,,,,48,16,142
South Dakota,11/14/2020,338,,36,,,,,,,0,38,11,156
South Dakota,11/21/2020,323,,38,,15,,,,0,0,28,,163
South Dakota,11/28/2020,317,,33,10,16,,,,,,33,,143
South Dakota,12/5/2020,270,,28,,15,,10,,,0,27,,118
South Dakota,12/12/2020,217,,21,,10,,,,0,0,34,,85
South Dakota,12/19/2020,118,,20,,,,,,,0,24,,15
South Dakota,12/26/2020,102,,25,,,,10,,0,0,19,,
South Dakota,1/2/2021,114,,26,,,,,,0,0,27,,
South Dakota,1/9/2021,82,0,21,,,,,,,,23,,
Tennessee,1/4/2020,1614,29,258,50,70,61,112,26,21,16,385,80,0
Tennessee,1/11/2020,1685,22,306,47,78,71,119,31,27,22,340,105,0
Tennessee,1/18/2020,1597,16,279,46,71,47,99,23,31,20,363,84,
Tennessee,1/25/2020,1531,13,307,50,62,52,107,19,24,21,339,80,0
Tennessee,2/1/2020,1589,17,288,50,72,54,117,24,23,18,374,75,0
Tennessee,2/8/2020,1612,17,326,44,73,42,118,18,31,22,340,78,0
Tennessee,2/15/2020,1454,18,274,44,66,38,106,28,20,24,327,69,0
Tennessee,2/22/2020,1513,24,287,52,58,30,96,29,22,17,347,62,0
Tennessee,2/29/2020,1502,17,282,56,70,41,97,23,20,17,363,80,0
Tennessee,3/7/2020,1611,16,314,49,63,46,110,33,21,20,373,70,0
Tennessee,3/14/2020,1599,18,289,32,65,34,95,38,14,17,373,86,0
Tennessee,3/21/2020,1526,15,286,62,72,45,108,23,24,15,330,86,
Tennessee,3/28/2020,1527,24,291,49,67,43,110,15,23,15,343,69,11
Tennessee,4/4/2020,1593,23,277,64,69,42,94,21,20,17,367,79,55
Tennessee,4/11/2020,1513,10,241,55,87,38,89,23,22,18,360,68,52
Tennessee,4/18/2020,1541,14,305,53,70,25,105,28,22,26,332,81,42
Tennessee,4/25/2020,1482,19,267,49,72,26,87,11,25,17,333,68,30
Tennessee,5/2/2020,1493,13,287,44,81,24,77,27,25,13,317,85,35
Tennessee,5/9/2020,1490,19,262,44,65,23,67,14,19,18,336,69,47
Tennessee,5/16/2020,1543,17,294,67,70,21,69,15,15,,345,69,51
Tennessee,5/23/2020,1558,18,299,44,73,31,94,20,20,21,357,55,30
Tennessee,5/30/2020,1466,24,245,50,68,28,72,20,20,19,340,74,42
Tennessee,6/6/2020,1484,15,262,50,56,31,75,22,18,17,365,65,37
Tennessee,6/13/2020,1497,22,248,47,64,24,75,21,22,12,357,77,35
Tennessee,6/20/2020,1568,16,306,49,67,28,77,17,15,26,328,64,58
Tennessee,6/27/2020,1561,19,294,54,57,27,83,21,18,16,359,82,58
Tennessee,7/4/2020,1532,18,283,44,62,17,75,22,32,26,315,72,73
Tennessee,7/11/2020,1628,23,292,46,66,25,85,20,15,16,344,80,100
Tennessee,7/18/2020,1648,17,306,47,68,23,75,17,15,15,350,73,112
Tennessee,7/25/2020,1708,17,299,46,70,41,62,21,23,24,347,77,140
Tennessee,8/1/2020,1711,15,272,49,74,25,100,20,26,21,352,77,157
Tennessee,8/8/2020,1705,16,299,56,70,20,74,19,21,20,355,70,165
Tennessee,8/15/2020,1671,21,287,58,76,25,80,15,24,25,318,74,159
Tennessee,8/22/2020,1683,26,278,53,71,30,77,24,22,23,352,73,129
Tennessee,8/29/2020,1709,19,287,50,71,22,83,19,28,29,342,87,162
Tennessee,9/5/2020,1616,18,269,50,74,21,79,20,19,29,343,77,133
Tennessee,9/12/2020,1721,11,265,53,72,26,89,25,13,29,356,82,171
Tennessee,9/19/2020,1618,14,277,43,70,29,70,28,21,47,319,73,147
Tennessee,9/26/2020,1742,26,314,39,77,29,79,28,16,36,373,76,158
Tennessee,10/3/2020,1726,21,291,56,66,17,97,12,22,52,364,64,124
Tennessee,10/10/2020,1768,17,319,61,69,22,98,19,24,35,333,75,166
Tennessee,10/17/2020,1766,19,292,52,64,29,90,20,16,52,361,79,196
Tennessee,10/24/2020,1776,16,263,41,68,38,79,19,11,61,359,91,214
Tennessee,10/31/2020,1821,13,300,56,65,27,87,27,19,65,335,92,242
Tennessee,11/7/2020,1792,18,291,45,61,24,104,20,22,75,361,74,252
Tennessee,11/14/2020,1915,26,282,49,70,28,90,23,20,79,372,92,267
Tennessee,11/21/2020,1956,16,305,52,68,22,101,24,18,93,329,94,359
Tennessee,11/28/2020,1878,22,274,40,64,24,84,21,15,64,354,78,399
Tennessee,12/5/2020,2098,30,271,57,78,33,85,22,29,114,377,88,446
Tennessee,12/12/2020,2059,24,274,57,87,35,87,30,22,117,356,88,445
Tennessee,12/19/2020,1892,23,244,36,73,22,80,17,25,119,308,83,444
Tennessee,12/26/2020,1739,19,210,50,61,19,71,17,20,140,311,66,358
Tennessee,1/2/2021,1449,11,179,34,63,28,74,14,13,134,281,60,226
Tennessee,1/9/2021,1288,16,162,32,56,24,65,17,,129,222,64,219
Texas,1/4/2020,4327,73,798,135,227,117,226,91,85,41,1003,221,0
Texas,1/11/2020,4564,86,862,160,216,122,258,75,92,36,1004,264,0
Texas,1/18/2020,4251,59,839,158,212,101,240,78,89,27,967,206,0
Texas,1/25/2020,4128,66,825,129,195,90,198,58,79,44,992,217,0
Texas,2/1/2020,4174,67,863,136,196,83,218,63,83,30,956,210,0
Texas,2/8/2020,4321,84,860,159,217,98,221,67,76,28,1018,202,0
Texas,2/15/2020,4343,65,889,142,229,97,248,60,74,45,991,241,0
Texas,2/22/2020,4219,57,822,139,212,99,247,59,81,33,984,206,0
Texas,2/29/2020,4146,51,849,146,188,82,258,67,97,41,945,228,
Texas,3/7/2020,4171,68,836,120,203,93,225,65,91,38,950,244,0
Texas,3/14/2020,4168,67,779,142,224,89,216,59,96,28,948,231,0
Texas,3/21/2020,4253,63,885,147,199,91,218,50,82,36,970,224,
Texas,3/28/2020,4258,76,822,167,252,88,219,59,79,25,948,214,44
Texas,4/4/2020,4185,76,798,134,209,90,221,64,86,25,918,210,126
Texas,4/11/2020,4265,70,823,158,214,84,205,53,92,16,928,238,191
Texas,4/18/2020,4291,55,812,176,212,58,210,50,85,38,892,233,229
Texas,4/25/2020,4462,64,847,149,219,71,218,47,82,39,1011,221,227
Texas,5/2/2020,4264,69,769,136,231,69,183,65,91,29,889,226,223
Texas,5/9/2020,4277,71,793,126,200,60,215,53,85,28,938,209,215
Texas,5/16/2020,4280,62,789,131,209,52,193,66,74,38,917,208,235
Texas,5/23/2020,4254,64,805,161,223,69,203,43,83,44,896,221,160
Texas,5/30/2020,4152,61,767,150,168,56,207,61,83,25,909,213,206
Texas,6/6/2020,4230,75,753,126,218,55,175,44,75,28,943,227,172
Texas,6/13/2020,4395,68,825,134,234,54,185,42,75,48,928,222,207
Texas,6/20/2020,4503,58,844,141,233,76,194,54,77,40,906,206,290
Texas,6/27/2020,4563,66,774,134,209,52,183,47,95,45,970,223,403
Texas,7/4/2020,5034,68,785,156,203,34,208,46,100,52,997,232,772
Texas,7/11/2020,5760,74,834,185,253,66,172,43,105,49,1100,237,1203
Texas,7/18/2020,6256,78,818,168,294,67,212,51,97,49,1096,233,1658
Texas,7/25/2020,6297,68,770,182,263,60,208,51,88,51,1070,207,1780
Texas,8/1/2020,5943,63,789,178,276,69,198,63,93,49,977,225,1654
Texas,8/8/2020,5698,68,795,161,219,69,190,45,86,53,968,232,1418
Texas,8/15/2020,5772,53,821,173,272,59,177,59,72,44,1044,214,1301
Texas,8/22/2020,5024,50,761,155,244,62,197,49,54,52,897,206,938
Texas,8/29/2020,5123,68,824,157,276,69,181,55,79,38,983,205,778
Texas,9/5/2020,4931,65,842,138,259,50,183,50,91,64,979,235,635
Texas,9/12/2020,4641,57,788,139,203,48,193,69,90,63,923,244,530
Texas,9/19/2020,4581,84,865,142,235,47,162,54,86,63,888,236,463
Texas,9/26/2020,4529,60,834,169,222,45,173,41,88,59,881,218,471
Texas,10/3/2020,4570,67,833,149,232,54,185,48,79,68,897,213,379
Texas,10/10/2020,4686,69,827,147,250,50,173,53,82,78,974,239,455
Texas,10/17/2020,4501,60,786,145,238,61,176,48,91,90,860,223,500
Texas,10/24/2020,4748,55,799,159,208,55,179,47,82,113,919,246,620
Texas,10/31/2020,5077,56,850,147,222,56,150,59,73,121,966,249,800
Texas,11/7/2020,5290,61,859,143,262,63,209,60,89,150,975,236,913
Texas,11/14/2020,5302,63,842,156,261,45,179,47,77,166,928,225,1017
Texas,11/21/2020,5260,68,726,156,232,57,201,52,98,195,896,220,1123
Texas,11/28/2020,5297,59,775,169,207,61,161,56,71,219,840,214,1186
Texas,12/5/2020,5229,59,715,140,235,70,178,59,88,225,906,208,1193
Texas,12/12/2020,5343,76,772,141,247,45,175,59,70,261,903,250,1216
Texas,12/19/2020,4819,64,703,149,236,43,177,60,81,269,832,236,958
Texas,12/26/2020,3597,58,597,112,210,38,149,39,68,249,696,166,470
Texas,1/2/2021,3080,33,495,89,197,32,152,37,63,201,615,149,307
Texas,1/9/2021,2286,28,372,80,138,30,98,32,46,110,453,114,303
Utah,1/4/2020,392,,71,18,16,,18,,,,76,17,0
Utah,1/11/2020,438,,75,15,16,,33,,12,,85,13,0
Utah,1/18/2020,409,,68,11,24,,16,,,,81,24,0
Utah,1/25/2020,390,,58,11,16,21,19,,10,,68,27,0
Utah,2/1/2020,362,,63,13,24,,19,,11,,78,13,0
Utah,2/8/2020,313,,61,11,18,11,17,11,,,65,16,0
Utah,2/15/2020,411,,68,14,26,,26,,,,99,19,0
Utah,2/22/2020,366,,63,20,19,,10,,,,84,17,0
Utah,2/29/2020,396,,46,15,21,11,19,,,,95,23,0
Utah,3/7/2020,403,,77,17,23,,19,,,,78,21,0
Utah,3/14/2020,405,,76,,19,11,18,,,,79,21,0
Utah,3/21/2020,410,,64,18,37,15,18,14,,,100,15,0
Utah,3/28/2020,394,,67,18,16,10,17,10,,,84,11,
Utah,4/4/2020,408,,84,15,23,,12,,,,86,21,
Utah,4/11/2020,382,,61,19,18,,28,,,,80,15,
Utah,4/18/2020,387,,88,20,23,,15,,,,62,15,
Utah,4/25/2020,404,,63,15,31,,20,,,,83,10,14
Utah,5/2/2020,379,,70,18,23,,15,,,,66,21,11
Utah,5/9/2020,371,,51,16,20,,,,,,74,22,17
Utah,5/16/2020,403,,68,17,17,,17,,,,81,25,16
Utah,5/23/2020,375,,52,,14,,15,,11,,80,22,14
Utah,5/30/2020,390,,56,13,23,,13,,,,98,15,12
Utah,6/6/2020,405,,58,18,27,,21,,,,80,28,10
Utah,6/13/2020,387,,58,13,20,,25,,,,71,20,17
Utah,6/20/2020,400,,76,29,17,,12,,,,78,16,14
Utah,6/27/2020,386,,67,15,19,,16,,,,75,17,12
Utah,7/4/2020,438,,59,16,18,,13,10,,,91,20,17
Utah,7/11/2020,407,,58,13,23,,17,,,,71,15,33
Utah,7/18/2020,434,,71,12,21,,16,,,,85,23,25
Utah,7/25/2020,436,,77,12,24,,13,,,,88,17,36
Utah,8/1/2020,434,,74,13,16,,24,,,,85,23,25
Utah,8/8/2020,450,,76,14,20,,20,,,,93,26,26
Utah,8/15/2020,448,,81,13,23,,19,,,,85,16,22
Utah,8/22/2020,420,,77,17,16,,21,,,,80,28,13
Utah,8/29/2020,375,,59,15,23,,19,,,,79,10,10
Utah,9/5/2020,365,,62,14,18,,20,,,,73,,15
Utah,9/12/2020,380,,65,15,22,,18,,,11,77,16,10
Utah,9/19/2020,398,,68,17,14,,11,,,,85,23,
Utah,9/26/2020,441,,81,11,24,,18,,,,94,19,18
Utah,10/3/2020,393,,76,,15,,14,,,,79,10,24
Utah,10/10/2020,442,,73,12,24,,16,,,,80,26,39
Utah,10/17/2020,425,,56,13,20,,12,,11,,94,21,31
Utah,10/24/2020,439,,74,10,20,,18,,,,88,20,35
Utah,10/31/2020,458,,67,20,17,,21,,,,83,13,43
Utah,11/7/2020,451,,62,,22,,14,,,14,94,16,58
Utah,11/14/2020,479,,62,22,26,,23,,,13,96,18,67
Utah,11/21/2020,539,,89,10,29,0,23,,11,23,79,16,94
Utah,11/28/2020,483,,59,,21,,13,,,21,87,17,97
Utah,12/5/2020,535,,55,21,31,,22,,10,27,89,24,111
Utah,12/12/2020,542,,79,13,23,,21,,,30,86,,114
Utah,12/19/2020,489,,53,19,38,,16,,10,25,80,15,85
Utah,12/26/2020,361,,44,15,23,,19,,,30,86,12,30
Utah,1/2/2021,329,,53,15,23,,11,,,29,60,17,24
Utah,1/9/2021,347,,65,13,19,,12,,,23,62,15,20
Vermont,1/4/2020,92,,22,,,0,,0,0,0,25,,0
Vermont,1/11/2020,111,,24,,,,12,,0,,26,,0
Vermont,1/18/2020,125,,31,,,,,,,0,36,,0
Vermont,1/25/2020,119,,30,,,,13,,,,32,,0
Vermont,2/1/2020,96,,17,,,,,,0,0,28,,0
Vermont,2/8/2020,112,0,29,,,,,,,0,24,,0
Vermont,2/15/2020,126,0,28,,,,,,0,0,29,,0
Vermont,2/22/2020,107,0,23,,,,,,0,0,30,,0
Vermont,2/29/2020,146,0,31,,,,,,0,0,37,,0
Vermont,3/7/2020,137,,28,,,,,,0,,40,,0
Vermont,3/14/2020,140,,29,,,,11,,,0,37,,0
Vermont,3/21/2020,135,,30,,10,,,,,0,26,,
Vermont,3/28/2020,106,0,26,,,,,,0,0,21,,
Vermont,4/4/2020,130,,25,,,,11,0,0,0,28,,12
Vermont,4/11/2020,109,0,23,,,,,,0,0,19,10,
Vermont,4/18/2020,129,,25,,,0,,,,0,27,,10
Vermont,4/25/2020,138,,25,,,,13,0,,0,34,,11
Vermont,5/2/2020,109,0,28,,,0,,,0,,27,,
Vermont,5/9/2020,112,,21,,,,,0,0,0,29,,
Vermont,5/16/2020,103,0,17,,,,,,,,20,,0
Vermont,5/23/2020,115,,22,,,0,,,0,0,30,,0
Vermont,5/30/2020,131,0,30,,,0,,0,0,,31,,0
Vermont,6/6/2020,116,,34,,,,,,0,,26,,0
Vermont,6/13/2020,103,0,27,,,0,,,0,0,24,,0
Vermont,6/20/2020,90,,23,,,0,,,,0,16,,0
Vermont,6/27/2020,136,0,27,,12,,,,0,,38,,0
Vermont,7/4/2020,91,0,24,0,,0,,,0,0,28,,0
Vermont,7/11/2020,112,0,30,,,0,,,0,0,23,,0
Vermont,7/18/2020,87,0,24,,,,,0,0,0,18,,0
Vermont,7/25/2020,132,0,36,,,0,,,0,,39,,0
Vermont,8/1/2020,124,0,28,,,0,,0,,,27,,0
Vermont,8/8/2020,102,,17,,,0,,0,0,0,24,,0
Vermont,8/15/2020,104,0,23,,,0,,,,0,22,,0
Vermont,8/22/2020,117,,23,,,0,,0,0,,31,,0
Vermont,8/29/2020,100,,19,,,,,,0,0,24,,0
Vermont,9/5/2020,113,,27,,,0,,0,0,,30,,0
Vermont,9/12/2020,126,,23,,,,,,,,30,,0
Vermont,9/19/2020,113,0,20,,,0,,,,,34,,0
Vermont,9/26/2020,120,,36,,,0,,,,0,22,,0
Vermont,10/3/2020,106,0,21,,,0,,,,,26,,0
Vermont,10/10/2020,118,0,31,,,0,,0,0,0,32,,0
Vermont,10/17/2020,120,0,25,,,0,,,0,,31,,0
Vermont,10/24/2020,122,0,23,,,0,10,,0,,34,,0
Vermont,10/31/2020,117,,27,,11,0,,,0,,31,,0
Vermont,11/7/2020,111,0,30,,,0,,,0,0,20,,
Vermont,11/14/2020,141,,31,,,,,0,,,46,,0
Vermont,11/21/2020,106,,24,,,0,,0,0,0,30,,
Vermont,11/28/2020,123,,25,,,0,12,,0,,28,0,
Vermont,12/5/2020,125,,27,,,0,,0,0,,26,,11
Vermont,12/12/2020,112,,29,,,0,,,0,,23,,11
Vermont,12/19/2020,115,,20,,,0,,,0,,26,,
Vermont,12/26/2020,101,0,25,,,,,,0,,22,,
Vermont,1/2/2021,70,0,16,,,0,,,,,18,0,
Virginia,1/4/2020,1440,24,293,46,50,30,80,21,36,18,299,81,0
Virginia,1/11/2020,1563,22,343,59,55,32,96,35,45,12,294,72,0
Virginia,1/18/2020,1466,24,304,41,66,26,75,25,37,22,310,72,0
Virginia,1/25/2020,1458,21,299,44,51,34,65,32,40,21,308,77,
Virginia,2/1/2020,1479,20,297,59,70,28,61,24,34,18,315,84,0
Virginia,2/8/2020,1524,15,336,61,65,24,72,37,41,17,332,81,0
Virginia,2/15/2020,1377,17,285,39,62,23,89,35,27,11,291,79,0
Virginia,2/22/2020,1444,22,279,56,51,29,80,29,31,20,319,72,0
Virginia,2/29/2020,1387,15,286,47,55,30,74,24,33,24,287,70,0
Virginia,3/7/2020,1480,17,291,48,59,29,83,30,38,19,322,91,0
Virginia,3/14/2020,1436,15,301,46,59,34,77,24,31,14,316,95,
Virginia,3/21/2020,1454,22,298,45,42,30,69,21,33,27,335,81,
Virginia,3/28/2020,1517,21,326,51,53,49,88,26,32,23,303,66,28
Virginia,4/4/2020,1467,15,268,61,62,39,78,25,16,25,279,81,64
Virginia,4/11/2020,1619,20,296,49,66,35,71,26,38,12,334,77,109
Virginia,4/18/2020,1602,24,275,52,57,30,68,31,25,28,284,71,189
Virginia,4/25/2020,1631,17,291,44,57,18,55,30,34,25,298,74,214
Virginia,5/2/2020,1669,23,291,47,58,20,73,26,27,25,289,80,241
Virginia,5/9/2020,1592,,260,55,71,17,77,24,38,18,296,76,216
Virginia,5/16/2020,1565,13,280,71,59,17,66,18,39,14,293,75,182
Virginia,5/23/2020,1463,18,288,38,55,12,65,15,29,,271,60,162
Virginia,5/30/2020,1442,18,266,43,52,13,63,19,29,19,264,76,145
Virginia,6/6/2020,1410,14,278,48,50,17,53,31,21,,281,70,89
Virginia,6/13/2020,1423,11,289,44,47,18,70,16,29,13,280,75,98
Virginia,6/20/2020,1291,17,265,43,40,17,43,19,32,13,251,71,78
Virginia,6/27/2020,1456,21,296,51,50,13,56,19,29,21,288,70,71
Virginia,7/4/2020,1394,21,277,51,53,19,51,27,23,11,306,77,53
Virginia,7/11/2020,1487,18,294,54,55,19,63,20,26,17,314,67,62
Virginia,7/18/2020,1388,19,289,41,48,22,67,17,32,13,274,70,81
Virginia,7/25/2020,1463,22,308,48,40,11,53,21,28,12,309,73,82
Virginia,8/1/2020,1453,20,296,42,53,19,64,16,24,15,256,87,98
Virginia,8/8/2020,1512,18,310,47,42,18,57,23,18,17,284,80,84
Virginia,8/15/2020,1456,17,289,45,56,20,55,21,37,15,319,73,88
Virginia,8/22/2020,1453,17,311,54,47,,60,23,36,12,287,69,115
Virginia,8/29/2020,1453,13,277,45,50,23,62,25,32,24,282,72,101
Virginia,9/5/2020,1482,24,259,35,63,22,55,26,30,16,318,69,108
Virginia,9/12/2020,1468,12,282,43,46,13,52,27,21,23,270,89,109
Virginia,9/19/2020,1457,20,296,47,47,12,56,21,29,11,281,75,102
Virginia,9/26/2020,1481,18,317,45,57,12,52,21,32,18,277,77,80
Virginia,10/3/2020,1512,18,302,66,67,22,59,21,34,30,281,77,81
Virginia,10/10/2020,1473,23,289,41,44,15,51,15,32,33,310,80,88
Virginia,10/17/2020,1442,21,277,46,60,16,62,17,30,34,272,73,92
Virginia,10/24/2020,1486,18,328,34,52,13,45,21,29,55,274,73,107
Virginia,10/31/2020,1539,23,294,44,43,22,67,23,26,44,299,73,113
Virginia,11/7/2020,1639,18,309,69,60,29,69,28,33,62,305,74,115
Virginia,11/14/2020,1500,18,284,46,59,14,62,24,31,58,301,81,122
Virginia,11/21/2020,1594,15,304,39,48,19,60,16,31,57,326,87,171
Virginia,11/28/2020,1582,14,261,54,59,18,62,20,34,62,266,86,202
Virginia,12/5/2020,1597,22,264,52,53,21,56,29,28,62,291,73,214
Virginia,12/12/2020,1716,23,266,57,62,17,73,32,32,78,287,94,259
Virginia,12/19/2020,1697,20,292,48,47,17,67,39,33,72,297,73,277
Virginia,12/26/2020,1378,13,240,36,53,15,38,25,27,94,227,65,173
Virginia,1/2/2021,1272,14,217,32,50,19,44,23,26,61,210,57,176
Virginia,1/9/2021,1083,,196,25,69,13,36,18,19,71,179,64,128
Washington,1/4/2020,1184,15,223,34,64,30,63,24,,,246,61,0
Washington,1/11/2020,1245,17,267,46,82,31,66,19,13,14,258,48,0
Washington,1/18/2020,1221,12,259,42,80,24,62,19,,10,225,73,0
Washington,1/25/2020,1193,14,252,32,62,20,64,15,,10,271,57,0
Washington,2/1/2020,1198,15,268,40,60,19,60,23,,11,260,60,0
Washington,2/8/2020,1179,,230,42,60,26,70,14,,11,245,78,0
Washington,2/15/2020,1179,,245,40,78,32,62,20,,15,237,62,0
Washington,2/22/2020,1115,11,250,27,81,19,56,11,,10,230,59,0
Washington,2/29/2020,1134,15,240,39,73,24,61,15,14,11,214,65,
Washington,3/7/2020,1208,10,238,42,58,30,67,15,14,11,264,62,19
Washington,3/14/2020,1165,12,220,38,70,28,64,25,,11,240,52,26
Washington,3/21/2020,1224,16,220,27,80,41,60,25,12,10,248,68,60
Washington,3/28/2020,1294,11,234,45,74,27,62,11,,15,236,70,111
Washington,4/4/2020,1304,19,211,39,64,25,64,16,,13,237,60,156
Washington,4/11/2020,1304,11,245,46,71,13,60,18,,21,247,44,135
Washington,4/18/2020,1251,15,219,46,71,21,46,20,,15,217,63,114
Washington,4/25/2020,1232,12,248,46,70,12,46,,12,,233,66,93
Washington,5/2/2020,1157,16,260,30,60,14,54,,11,11,185,61,72
Washington,5/9/2020,1211,,246,40,77,15,58,19,,14,242,45,78
Washington,5/16/2020,1138,11,241,26,57,13,51,11,,10,210,58,63
Washington,5/23/2020,1115,12,235,47,47,,34,12,12,11,226,60,41
Washington,5/30/2020,1057,,226,22,57,,47,14,,17,223,49,31
Washington,6/6/2020,1054,10,202,35,58,,57,15,10,17,189,48,29
Washington,6/13/2020,1101,,219,33,61,,45,,,14,234,57,37
Washington,6/20/2020,1133,,248,46,59,,56,18,10,12,213,60,26
Washington,6/27/2020,1084,14,231,28,71,11,44,11,,,218,62,29
Washington,7/4/2020,1124,13,235,28,66,,46,14,,16,222,60,39
Washington,7/11/2020,1161,,245,43,65,,44,14,,13,215,53,52
Washington,7/18/2020,1178,14,252,41,63,,50,16,,16,208,70,48
Washington,7/25/2020,1179,12,246,37,72,,49,,,22,199,61,69
Washington,8/1/2020,1229,16,268,40,69,11,50,12,,17,214,45,82
Washington,8/8/2020,1228,17,250,39,71,,46,13,17,21,221,65,72
Washington,8/15/2020,1174,17,248,37,64,,33,17,,18,209,57,59
Washington,8/22/2020,1198,13,254,38,76,,45,12,,18,220,60,44
Washington,8/29/2020,1116,,259,41,49,,39,,12,18,200,50,42
Washington,9/5/2020,1235,11,276,27,75,11,51,11,,27,222,54,34
Washington,9/12/2020,1144,10,275,41,75,,53,10,,18,219,46,29
