jurisdiction,week_end_date,all_cause,septicemia,cancer,diabetes,Alzheimers,influenza_pneumonia,chronic_LRD,other_respiratory,kidney,NEC,heart_disease,CBVD,COVID19_UCOD
New Mexico,4/11/2020,403,,66,,20,,28,,,,88,18,17
New Mexico,4/18/2020,416,,76,16,17,,20,,,,74,21,31
New Mexico,4/25/2020,404,,67,20,,,18,,,,72,16,43
New Mexico,5/2/2020,417,,54,11,11,,13,,,,81,15,73
New Mexico,5/9/2020,435,,57,17,14,,16,,,,93,18,67
New Mexico,5/16/2020,464,,71,17,12,,19,,12,,76,14,56
New Mexico,5/23/2020,393,,70,16,10,,25,10,,,55,13,39
New Mexico,5/30/2020,427,,63,16,,,16,,,,96,18,48
New Mexico,6/6/2020,443,,67,18,14,,20,,,,84,16,34
New Mexico,6/13/2020,433,,68,,14,,26,,11,10,81,17,34
New Mexico,6/20/2020,407,,59,16,,,26,,,,84,11,27
New Mexico,6/27/2020,393,,61,,14,,14,,12,,79,19,20
New Mexico,7/4/2020,438,,91,13,13,,23,,,,87,16,26
New Mexico,7/11/2020,399,,74,15,15,,23,,,,83,18,24
New Mexico,7/18/2020,394,,61,,16,,21,,,11,61,14,30
New Mexico,7/25/2020,422,,53,15,17,,14,,,16,69,18,45
New Mexico,8/1/2020,397,,70,18,17,,14,,,,69,19,37
New Mexico,8/8/2020,421,,67,17,21,,15,,,,84,17,26
New Mexico,8/15/2020,381,,70,18,12,,17,,,,63,17,20
New Mexico,8/22/2020,392,,64,19,12,,19,,,,77,11,17
New Mexico,8/29/2020,383,,77,20,16,,17,,,11,67,17,17
New Mexico,9/5/2020,361,0,61,,17,,17,,,11,54,16,10
New Mexico,9/12/2020,371,,56,15,13,,13,,,18,73,20,
New Mexico,9/19/2020,382,,74,14,14,,12,,,33,62,19,10
New Mexico,9/26/2020,378,,85,10,12,,18,,,16,67,25,10
New Mexico,10/3/2020,359,,61,17,17,,14,,,25,59,17,11
New Mexico,10/10/2020,357,,63,16,14,,20,,,33,65,11,13
New Mexico,10/17/2020,334,,85,10,16,,14,,,25,57,14,17
New Mexico,10/24/2020,361,,75,17,12,10,15,,,29,50,13,35
New Mexico,10/31/2020,348,,55,12,11,,17,,,23,45,13,59
New Mexico,11/7/2020,364,,59,,15,,21,,,22,43,19,89
New Mexico,11/14/2020,312,,41,10,11,,15,,,24,38,,88
New Mexico,11/21/2020,186,,42,,,,12,,,,22,,47
New York,1/5/2019,2064,24,388,57,49,60,118,34,41,26,574,86,0
New York,1/12/2019,2051,26,409,51,43,58,98,41,38,31,537,87,0
New York,1/19/2019,2065,21,417,49,50,65,108,42,50,25,567,80,0
New York,1/26/2019,2163,26,426,65,57,62,127,49,30,46,563,109,0
New York,2/2/2019,2027,26,379,57,60,64,111,48,48,29,530,81,0
New York,2/9/2019,2049,32,411,44,45,57,101,38,44,30,528,82,0
New York,2/16/2019,2018,30,415,53,52,62,106,32,40,34,543,79,0
New York,2/23/2019,2069,30,405,50,39,64,112,45,38,29,547,86,0
New York,3/2/2019,2022,26,414,50,59,76,118,51,25,33,524,74,0
New York,3/9/2019,2185,25,430,60,53,76,107,49,54,40,553,105,0
New York,3/16/2019,2028,25,402,49,57,72,135,37,48,32,552,80,0
New York,3/23/2019,2023,30,388,59,40,73,123,48,34,33,530,85,0
New York,3/30/2019,2013,31,398,63,46,53,111,51,37,32,516,91,0
New York,4/6/2019,2009,23,409,59,49,66,103,29,35,44,501,88,0
New York,4/13/2019,1952,31,400,57,38,69,107,40,36,38,515,63,0
New York,4/20/2019,1926,24,401,61,37,41,112,44,34,29,490,83,0
New York,4/27/2019,1852,23,418,45,45,57,110,37,37,28,451,77,0
New York,5/4/2019,1957,15,431,49,52,58,116,38,42,31,518,76,0
New York,5/11/2019,1814,27,380,60,44,46,105,35,32,20,430,94,0
New York,5/18/2019,1884,25,407,50,34,44,126,34,40,30,487,78,0
New York,5/25/2019,1938,24,397,50,44,44,105,34,39,31,501,90,0
New York,6/1/2019,1738,13,407,38,47,46,82,39,40,30,433,63,0
New York,6/8/2019,1791,22,392,34,47,40,100,33,40,30,485,80,0
New York,6/15/2019,1865,21,407,51,44,43,103,41,43,25,485,72,0
New York,6/22/2019,1791,16,409,60,49,44,85,45,30,22,470,59,0
New York,6/29/2019,1907,14,404,59,54,35,105,32,38,34,502,75,0
New York,7/6/2019,1866,25,405,56,46,34,103,31,35,31,434,88,0
New York,7/13/2019,1756,19,381,44,42,33,96,32,34,33,435,68,0
New York,7/20/2019,1893,27,425,55,41,43,96,30,36,38,462,69,0
New York,7/27/2019,1757,21,398,53,38,41,83,30,27,28,463,69,0
New York,8/3/2019,1824,26,400,33,39,47,83,40,35,36,486,81,0
New York,8/10/2019,1894,18,445,36,48,42,89,29,37,32,489,83,0
New York,8/17/2019,1838,26,430,49,46,26,89,42,38,23,450,84,0
New York,8/24/2019,1719,22,381,34,43,41,77,28,26,33,418,76,0
New York,8/31/2019,1785,23,392,45,50,40,75,36,49,32,454,70,0
New York,9/7/2019,1845,24,405,47,51,51,93,29,36,33,445,72,0
New York,9/14/2019,1743,17,383,50,46,32,75,35,43,27,441,84,0
New York,9/21/2019,1783,18,397,37,41,37,85,43,43,34,422,76,0
New York,9/28/2019,1877,22,417,46,62,34,92,37,26,30,469,73,0
New York,10/5/2019,1872,24,410,39,42,38,88,45,27,40,497,72,0
New York,10/12/2019,1901,24,396,44,56,36,86,37,33,47,493,72,0
New York,10/19/2019,1942,26,421,49,47,55,87,32,26,36,516,85,0
New York,10/26/2019,1851,17,404,42,48,51,82,47,34,40,464,73,0
New York,11/2/2019,1947,32,423,48,53,48,84,41,32,47,488,77,0
New York,11/9/2019,1947,18,443,65,53,39,96,27,56,44,465,85,0
New York,11/16/2019,1983,24,416,59,62,39,82,44,50,29,482,87,0
New York,11/23/2019,1975,31,422,58,59,43,103,39,34,37,501,88,0
New York,11/30/2019,1965,31,412,45,50,48,109,34,38,46,502,80,0
New York,12/7/2019,2037,21,430,53,56,47,107,27,46,27,530,92,0
New York,12/14/2019,1961,25,415,43,54,45,81,52,48,44,496,90,0
New York,12/21/2019,1996,28,370,55,56,57,107,39,30,44,504,89,0
New York,12/28/2019,2035,30,422,60,49,60,121,27,32,57,521,92,0
New York,1/4/2020,2164,22,414,60,75,86,127,51,29,45,543,79,0
New York,1/11/2020,2092,23,412,59,60,63,135,48,43,41,527,82,0
New York,1/18/2020,2168,24,423,49,63,66,124,44,45,30,581,92,0
New York,1/25/2020,2023,31,417,61,38,59,97,55,51,42,497,78,0
New York,2/1/2020,2029,27,399,57,45,52,114,50,38,48,506,89,0
New York,2/8/2020,2058,29,413,52,49,62,108,53,37,38,549,77,0
New York,2/15/2020,1989,16,388,57,50,61,99,43,47,40,536,71,0
New York,2/22/2020,2032,23,432,57,58,72,127,42,40,35,476,83,
New York,2/29/2020,2161,29,444,50,57,66,107,45,43,36,575,62,0
New York,3/7/2020,2071,36,380,60,58,70,106,36,40,36,515,91,0
New York,3/14/2020,1981,15,396,44,52,66,117,43,37,30,472,77,
New York,3/21/2020,2127,29,402,61,65,83,103,51,46,59,477,89,40
New York,3/28/2020,2543,40,414,72,75,96,146,56,38,37,554,77,284
New York,4/4/2020,3774,31,439,99,85,145,133,47,51,52,768,93,1090
New York,4/11/2020,4663,22,428,97,62,123,136,41,45,31,908,96,1905
New York,4/18/2020,4463,22,370,82,68,107,126,46,37,42,801,87,1912
New York,4/25/2020,3739,22,387,81,60,75,97,42,47,37,613,77,1514
New York,5/2/2020,3128,22,407,66,56,63,93,26,29,28,558,85,1056
New York,5/9/2020,2779,22,345,69,54,39,84,34,31,38,546,81,809
New York,5/16/2020,2506,15,383,72,50,39,79,32,40,39,503,80,603
New York,5/23/2020,2243,23,369,64,43,50,82,37,28,49,464,57,404
New York,5/30/2020,2113,19,370,68,44,37,79,30,34,49,476,62,290
New York,6/6/2020,1974,17,399,36,39,33,65,38,41,37,412,80,223
New York,6/13/2020,1898,28,362,57,45,33,67,39,29,47,444,63,152
New York,6/20/2020,1900,31,399,46,56,36,81,38,30,40,446,80,102
New York,6/27/2020,1929,21,387,49,40,38,71,33,35,45,472,86,62
New York,7/4/2020,1892,15,391,53,35,37,78,38,36,44,441,68,48
New York,7/11/2020,1892,16,406,54,42,31,88,29,32,54,469,76,47
New York,7/18/2020,1845,28,381,55,39,38,72,27,28,56,452,60,46
New York,7/25/2020,1807,17,418,58,49,31,79,28,39,51,422,69,34
New York,8/1/2020,1880,18,438,43,41,32,100,32,28,69,432,66,30
New York,8/8/2020,1872,24,417,53,44,32,79,42,25,65,432,81,23
New York,8/15/2020,1821,18,393,54,40,30,76,24,29,66,426,77,30
New York,8/22/2020,1870,19,418,50,43,26,77,28,33,77,430,82,23
New York,8/29/2020,1801,21,417,56,43,25,74,35,32,85,408,88,18
New York,9/5/2020,1786,15,399,47,38,24,68,48,37,90,431,61,23
New York,9/12/2020,1774,23,417,56,42,25,69,38,34,70,400,79,21
New York,9/19/2020,1868,20,420,54,47,33,72,38,30,88,471,61,14
New York,9/26/2020,2075,30,451,63,50,31,78,38,30,98,482,91,15
New York,10/3/2020,1958,25,409,51,54,41,74,36,36,97,449,83,38
New York,10/10/2020,2074,23,448,64,40,31,74,47,44,106,480,79,41
New York,10/17/2020,1917,17,404,48,58,29,62,44,30,110,443,96,48
New York,10/24/2020,1886,16,388,49,47,24,59,34,29,90,449,68,60
New York,10/31/2020,1985,20,400,62,43,40,76,39,33,103,518,78,69
New York,11/7/2020,2134,24,448,50,52,43,85,37,41,109,489,88,81
New York,11/14/2020,2021,26,395,57,41,42,78,36,37,115,471,71,138
New York,11/21/2020,2028,16,371,56,47,37,83,46,39,121,433,81,181
New York City,1/5/2019,1170,10,258,50,24,39,50,11,15,11,379,30,0
New York City,1/12/2019,1106,10,241,26,27,50,33,,11,10,381,36,0
New York City,1/19/2019,1158,,251,42,21,35,41,11,15,,395,36,0
New York City,1/26/2019,1157,10,243,36,21,40,39,16,11,,406,35,0
New York City,2/2/2019,1116,11,232,35,22,42,47,18,,11,384,40,0
New York City,2/9/2019,1225,11,251,44,30,46,50,,11,13,412,43,0
New York City,2/16/2019,1104,,237,41,29,43,40,,12,12,377,42,0
New York City,2/23/2019,1073,16,224,41,21,43,52,14,,,355,32,0
New York City,3/2/2019,1087,,227,38,23,47,41,,11,,386,35,0
New York City,3/9/2019,1102,11,239,39,22,50,46,12,12,,350,32,0
New York City,3/16/2019,1090,11,233,36,27,39,42,12,,,360,39,0
New York City,3/23/2019,1036,,225,45,16,26,45,14,,10,374,41,0
New York City,3/30/2019,1097,11,245,44,24,38,38,,10,17,362,39,0
New York City,4/6/2019,1038,,246,44,17,39,29,10,13,,362,31,0
New York City,4/13/2019,1054,,254,41,17,26,35,,,16,348,38,0
New York City,4/20/2019,955,,218,34,31,19,34,10,,,315,33,0
New York City,4/27/2019,954,,238,42,20,30,28,11,,11,310,32,0
New York City,5/4/2019,1008,,241,37,19,32,39,,13,,323,34,0
New York City,5/11/2019,1033,,247,41,16,30,31,12,12,10,322,23,0
New York City,5/18/2019,1049,,244,32,23,27,30,,12,11,350,32,0
New York City,5/25/2019,1049,,261,26,16,26,38,11,,13,343,37,0
New York City,6/1/2019,888,,216,27,21,20,32,13,12,,289,36,0
New York City,6/8/2019,1040,,231,37,23,27,38,11,,13,341,38,0
New York City,6/15/2019,976,12,252,36,14,24,30,10,,,305,32,0
New York City,6/22/2019,1007,,275,31,19,29,35,12,11,13,286,33,0
New York City,6/29/2019,987,,239,25,24,23,31,13,,12,327,33,0
New York City,7/6/2019,979,,229,41,20,22,32,11,,15,329,25,0
New York City,7/13/2019,960,,222,33,24,21,36,,10,,290,34,0
New York City,7/20/2019,1031,,243,45,20,28,32,17,,15,323,32,0
New York City,7/27/2019,1016,,227,40,18,28,30,13,10,18,331,36,0
New York City,8/3/2019,1040,,253,29,22,26,42,12,11,10,334,37,0
New York City,8/10/2019,958,,222,32,16,37,26,18,,,293,36,0
New York City,8/17/2019,962,,219,34,15,23,30,,10,12,308,30,0
New York City,8/24/2019,958,,237,31,31,28,27,10,,12,293,39,0
New York City,8/31/2019,935,11,219,23,14,25,31,,12,,310,34,0
New York City,9/7/2019,936,,248,21,15,20,16,10,12,13,299,28,0
New York City,9/14/2019,971,,250,31,23,28,26,,,,314,51,0
New York City,9/21/2019,1025,12,241,36,23,24,22,18,10,10,326,36,0
New York City,9/28/2019,991,,241,32,10,19,23,14,,,325,43,0
New York City,10/5/2019,1050,10,245,33,22,24,35,,,,330,36,0
New York City,10/12/2019,1097,16,234,35,32,33,32,,10,14,353,45,0
New York City,10/19/2019,1058,,241,46,19,38,39,,12,11,334,32,0
New York City,10/26/2019,1047,12,242,45,25,16,32,12,11,,346,31,0
New York City,11/2/2019,970,11,223,30,15,28,27,,13,11,303,29,0
New York City,11/9/2019,1114,,265,30,22,40,34,11,13,,348,46,0
New York City,11/16/2019,1100,12,236,48,24,37,27,10,15,11,364,35,0
New York City,11/23/2019,1043,,204,33,22,24,35,11,15,10,338,47,0
New York City,11/30/2019,1016,,213,32,28,25,23,18,16,11,343,36,0
New York City,12/7/2019,1155,,247,44,31,25,46,14,17,11,377,45,0
New York City,12/14/2019,1135,10,261,44,19,38,32,13,10,13,352,33,0
New York City,12/21/2019,1127,,230,34,24,34,40,17,12,20,367,44,0
New York City,12/28/2019,1159,15,236,47,32,42,31,12,12,20,394,45,0
New York City,1/4/2020,1155,,240,39,28,57,40,16,14,,396,26,0
New York City,1/11/2020,1137,15,222,49,18,49,40,10,16,24,375,46,0
New York City,1/18/2020,1129,11,236,28,15,57,35,12,17,12,351,45,0
New York City,1/25/2020,1182,14,258,46,25,58,28,14,16,21,379,38,0
New York City,2/1/2020,1171,,287,32,27,55,34,19,10,10,353,35,0
New York City,2/8/2020,1172,16,228,42,21,60,45,14,18,,367,52,0
New York City,2/15/2020,1130,,253,42,22,46,32,10,,,374,42,0
New York City,2/22/2020,1096,11,250,31,23,34,39,11,14,18,346,43,0
New York City,2/29/2020,1110,10,227,34,22,35,48,14,12,12,339,54,0
New York City,3/7/2020,1113,12,244,43,12,42,28,,,12,355,40,
New York City,3/14/2020,1136,14,230,36,22,47,32,,14,17,384,42,
New York City,3/21/2020,1405,12,262,60,25,62,37,13,15,16,425,52,120
New York City,3/28/2020,2804,14,266,86,38,121,78,27,21,31,746,54,903
New York City,4/4/2020,6296,24,260,183,59,219,126,53,33,45,1484,71,3092
New York City,4/11/2020,7863,10,252,163,55,164,107,61,28,53,1719,84,4565
New York City,4/18/2020,5902,10,189,88,41,53,73,41,16,36,1155,60,3647
New York City,4/25/2020,4049,,202,59,27,51,34,22,13,46,703,38,2482
New York City,5/2/2020,2846,10,179,32,22,49,30,23,,32,505,46,1620
New York City,5/9/2020,2072,,195,34,18,40,26,18,11,59,400,34,981
New York City,5/16/2020,1604,14,190,32,12,30,27,,10,45,382,40,554
New York City,5/23/2020,1310,,207,22,18,26,27,18,10,56,300,30,367
New York City,5/30/2020,1166,,206,25,10,20,21,10,,45,308,31,247
New York City,6/6/2020,1113,13,194,25,18,17,28,,,65,314,30,171
New York City,6/13/2020,1098,20,218,26,25,31,24,10,,55,299,42,109
New York City,6/20/2020,990,16,193,27,15,30,22,,17,40,318,27,67
New York City,6/27/2020,1072,15,208,29,15,20,25,,,66,345,35,53
New York City,7/4/2020,990,,226,28,18,26,20,12,11,74,302,33,35
New York City,7/11/2020,1026,15,204,37,18,27,24,,,88,313,38,32
New York City,7/18/2020,969,,218,36,15,17,31,,,84,272,29,32
New York City,7/25/2020,1020,11,220,37,12,19,28,,,107,286,36,31
New York City,8/1/2020,985,13,209,20,11,31,27,12,10,85,286,36,21
New York City,8/8/2020,964,12,186,26,12,24,23,,,81,303,50,18
New York City,8/15/2020,985,20,210,20,13,23,31,19,11,76,272,40,20
New York City,8/22/2020,965,13,243,32,14,26,24,11,11,67,246,33,15
New York City,8/29/2020,997,14,216,30,14,16,17,11,16,66,267,32,15
New York City,9/5/2020,971,16,222,36,13,34,26,13,14,83,244,37,17
New York City,9/12/2020,962,,207,24,18,19,25,12,12,83,268,39,10
New York City,9/19/2020,1005,10,237,25,12,25,22,19,13,79,262,35,21
New York City,9/26/2020,987,12,198,41,26,31,26,15,,76,268,39,15
New York City,10/3/2020,969,18,192,30,18,18,33,10,,81,254,41,28
New York City,10/10/2020,1016,,224,33,21,18,26,14,16,81,280,41,16
New York City,10/17/2020,1046,11,252,30,16,20,21,12,23,91,285,33,35
New York City,10/24/2020,1037,12,223,26,20,26,23,,16,74,255,46,26
New York City,10/31/2020,1065,11,234,45,22,27,27,,12,67,298,38,37
New York City,11/7/2020,1150,13,219,33,26,28,26,13,15,104,320,42,59
New York City,11/14/2020,1075,,231,43,22,25,22,16,,77,273,32,41
New York City,11/21/2020,1024,15,209,45,23,23,22,17,14,78,284,35,56
North Carolina,1/5/2019,1934,26,376,71,90,37,125,42,50,16,391,92,0
North Carolina,1/12/2019,1968,26,379,58,93,25,142,44,35,20,409,108,0
North Carolina,1/19/2019,1867,32,392,59,88,32,106,37,51,13,390,99,0
North Carolina,1/26/2019,1898,31,422,61,82,33,106,41,46,15,364,103,0
North Carolina,2/2/2019,1932,22,409,66,87,43,107,36,53,10,404,111,0
North Carolina,2/9/2019,2092,40,405,70,102,65,141,32,48,17,405,118,0
North Carolina,2/16/2019,2051,33,418,75,104,58,118,32,48,15,436,96,0
North Carolina,2/23/2019,2043,38,424,73,89,75,133,40,53,16,418,97,0
North Carolina,3/2/2019,1997,33,404,61,97,51,149,32,43,12,399,112,0
North Carolina,3/9/2019,1973,37,421,64,84,51,127,33,32,,399,115,0
North Carolina,3/16/2019,1907,38,411,55,91,65,130,23,35,16,350,97,0
North Carolina,3/23/2019,1873,27,379,60,85,45,114,23,56,14,410,99,0
North Carolina,3/30/2019,1893,35,369,49,79,46,110,35,43,23,374,106,0
North Carolina,4/6/2019,1914,25,374,60,98,38,129,35,40,11,416,109,0
North Carolina,4/13/2019,1957,28,390,65,104,37,126,25,35,21,400,106,0
North Carolina,4/20/2019,1822,35,379,55,65,37,132,31,52,14,353,105,0
North Carolina,4/27/2019,1816,33,375,60,87,36,101,35,37,13,362,85,0
North Carolina,5/4/2019,1919,39,398,63,72,45,111,36,36,16,395,108,0
North Carolina,5/11/2019,1793,24,358,45,87,36,102,35,36,15,407,91,0
North Carolina,5/18/2019,1775,34,403,57,94,36,113,35,37,16,356,95,0
North Carolina,5/25/2019,1885,36,410,52,89,30,95,31,38,11,414,89,0
North Carolina,6/1/2019,1815,32,384,51,73,25,98,26,44,17,384,101,0
North Carolina,6/8/2019,1822,28,373,60,80,30,109,29,42,20,349,96,0
North Carolina,6/15/2019,1861,33,407,58,91,25,103,33,53,15,395,90,0
North Carolina,6/22/2019,1819,30,396,55,81,27,101,23,45,18,382,113,0
North Carolina,6/29/2019,1785,22,389,54,83,28,78,30,36,18,387,96,0
North Carolina,7/6/2019,1790,19,368,44,79,30,100,32,39,16,402,102,0
North Carolina,7/13/2019,1678,23,394,52,80,22,92,28,42,23,298,106,0
North Carolina,7/20/2019,1744,24,358,60,89,20,89,36,36,27,356,86,0
North Carolina,7/27/2019,1762,25,392,62,74,27,107,34,47,13,341,97,0
North Carolina,8/3/2019,1711,39,379,51,78,25,90,27,49,14,341,79,0
North Carolina,8/10/2019,1787,38,373,60,83,22,96,23,36,19,334,98,0
North Carolina,8/17/2019,1703,17,364,61,77,27,86,35,30,15,349,102,0
North Carolina,8/24/2019,1749,31,366,52,78,22,96,22,35,19,350,101,0
North Carolina,8/31/2019,1719,24,389,47,79,23,88,24,37,20,332,115,0
North Carolina,9/7/2019,1758,22,378,56,82,31,72,16,38,15,379,76,0
North Carolina,9/14/2019,1694,27,393,69,73,22,80,21,32,19,320,89,0
North Carolina,9/21/2019,1804,20,399,61,78,25,80,27,46,20,371,85,0
North Carolina,9/28/2019,1822,30,405,54,75,22,93,29,56,17,382,87,0
North Carolina,10/5/2019,1850,25,392,69,81,31,107,30,37,16,352,103,0
North Carolina,10/12/2019,1748,28,391,62,74,23,71,35,31,12,382,89,0
North Carolina,10/19/2019,1814,26,392,65,81,14,98,27,36,23,395,93,0
North Carolina,10/26/2019,1888,36,420,63,101,22,101,18,39,21,385,108,0
North Carolina,11/2/2019,1738,32,361,69,88,26,91,28,35,22,346,112,0
North Carolina,11/9/2019,1825,29,376,55,79,17,85,31,39,17,409,89,0
North Carolina,11/16/2019,1874,30,391,69,86,33,98,28,49,23,381,105,0
North Carolina,11/23/2019,1902,33,364,57,105,33,90,26,37,,398,135,0
North Carolina,11/30/2019,1814,23,371,60,99,38,97,33,40,21,371,113,0
North Carolina,12/7/2019,1999,32,398,79,108,30,104,33,43,18,389,116,0
North Carolina,12/14/2019,1950,39,376,77,111,34,92,30,44,22,371,106,0
North Carolina,12/21/2019,1878,29,382,58,103,43,108,26,37,14,387,101,0
North Carolina,12/28/2019,1998,32,407,68,96,24,108,33,40,30,408,97,0
North Carolina,1/4/2020,2003,37,378,64,90,44,137,36,56,27,415,102,0
North Carolina,1/11/2020,1983,30,401,57,98,58,120,39,39,23,373,107,0
North Carolina,1/18/2020,1901,30,405,59,86,50,135,31,26,21,360,102,0
North Carolina,1/25/2020,1993,27,419,60,80,48,120,38,51,32,395,119,0
North Carolina,2/1/2020,1983,41,381,55,106,50,123,34,25,17,393,120,0
North Carolina,2/8/2020,2053,31,416,64,106,54,119,39,49,32,412,118,0
North Carolina,2/15/2020,2060,34,400,55,89,77,129,33,53,21,383,126,0
North Carolina,2/22/2020,1925,33,405,66,92,68,115,25,41,35,376,118,0
North Carolina,2/29/2020,1974,38,399,60,95,65,118,37,39,32,388,107,0
North Carolina,3/7/2020,2031,35,397,58,102,52,117,30,42,28,407,113,
North Carolina,3/14/2020,2025,34,417,65,93,43,115,35,40,36,423,108,0
North Carolina,3/21/2020,2052,30,387,67,106,50,111,39,47,28,402,109,0
North Carolina,3/28/2020,1875,22,337,71,88,65,94,33,41,26,367,105,
North Carolina,4/4/2020,2022,48,391,66,93,57,111,29,33,45,398,105,41
North Carolina,4/11/2020,2016,45,373,61,89,48,105,39,33,49,401,101,58
North Carolina,4/18/2020,2028,17,334,70,107,27,123,24,43,51,367,116,124
North Carolina,4/25/2020,2104,28,409,73,108,41,102,32,48,59,376,111,112
North Carolina,5/2/2020,1947,29,355,65,82,31,92,26,38,74,367,92,110
North Carolina,5/9/2020,2056,31,364,73,91,30,90,28,36,97,377,107,114
North Carolina,5/16/2020,2039,22,409,63,83,22,84,22,32,80,390,99,89
North Carolina,5/23/2020,2058,22,392,65,98,35,106,37,33,68,394,101,92
North Carolina,5/30/2020,1990,36,343,59,90,31,82,36,41,95,379,82,139
North Carolina,6/6/2020,1965,32,377,61,94,22,108,23,45,94,315,105,113
North Carolina,6/13/2020,1876,23,370,43,84,21,78,37,37,85,355,88,93
North Carolina,6/20/2020,1937,26,349,62,72,25,92,35,40,99,382,110,87
North Carolina,6/27/2020,1943,32,367,65,88,22,76,33,40,83,385,97,93
North Carolina,7/4/2020,1998,23,407,78,91,21,85,33,36,89,402,101,85
North Carolina,7/11/2020,1977,28,331,53,92,31,79,31,36,103,349,112,120
North Carolina,7/18/2020,2018,21,377,70,79,16,89,22,51,108,378,113,142
North Carolina,7/25/2020,2126,33,386,87,78,19,84,24,39,94,376,130,172
North Carolina,8/1/2020,2074,27,360,74,92,18,88,28,28,102,369,107,187
North Carolina,8/8/2020,2017,37,376,59,95,32,71,26,36,106,394,109,174
North Carolina,8/15/2020,2056,28,395,65,93,29,75,27,42,83,346,98,180
North Carolina,8/22/2020,1957,38,388,64,76,13,88,30,41,82,326,95,175
North Carolina,8/29/2020,1687,25,329,58,67,20,67,28,37,62,297,91,138
North Carolina,9/5/2020,1216,16,247,45,53,21,56,19,23,50,220,84,88
North Carolina,9/12/2020,519,,101,21,16,,23,,,14,96,25,38
North Carolina,9/19/2020,312,,61,15,14,,10,,,,55,17,27
North Carolina,9/26/2020,177,0,33,,,,,,,,31,10,13
North Carolina,10/3/2020,47,0,,0,,0,,,,,15,,
North Carolina,10/10/2020,13,0,,0,0,0,,0,0,0,,0,0
North Carolina,10/17/2020,,0,0,0,0,0,0,0,0,0,,0,0
North Carolina,10/24/2020,,0,0,0,0,0,0,0,,0,0,0,
North Carolina,10/31/2020,,0,0,0,0,0,0,0,0,0,,,0
North Carolina,11/7/2020,,0,0,0,0,0,0,0,0,,,0,0
North Carolina,11/14/2020,,0,0,0,0,0,0,0,0,,,0,0
North Carolina,11/21/2020,,0,,0,0,0,0,0,0,0,0,0,0
North Dakota,1/5/2019,136,,30,,,,11,,0,,29,,0
North Dakota,1/12/2019,143,,23,,10,,,,,,30,,0
North Dakota,1/19/2019,161,,32,,,,,,0,,36,,0
North Dakota,1/26/2019,136,,29,,11,,,,,0,37,,0
North Dakota,2/2/2019,133,,28,,10,,10,,,,25,,0
North Dakota,2/9/2019,130,,25,0,,,,,,,19,,0
North Dakota,2/16/2019,161,,38,,12,,,,,0,33,,0
North Dakota,2/23/2019,138,,25,,10,,,0,,0,32,10,0
North Dakota,3/2/2019,144,,20,,,,11,0,,,28,12,0
North Dakota,3/9/2019,117,,14,,,,,,,,25,,0
North Dakota,3/16/2019,118,,17,,,,,,,,24,,0
North Dakota,3/23/2019,145,,29,,,,10,,,,28,10,0
North Dakota,3/30/2019,142,,29,,10,,13,,,,26,,0
North Dakota,4/6/2019,172,0,39,,,,18,0,,,39,,0
North Dakota,4/13/2019,149,,22,,,,12,0,,,36,,0
North Dakota,4/20/2019,138,,22,,12,,,,,,26,10,0
North Dakota,4/27/2019,135,,28,,14,,,,,,28,,0
North Dakota,5/4/2019,166,,33,,,,,,,,35,10,0
North Dakota,5/11/2019,140,,33,,,,,,,,32,,0
North Dakota,5/18/2019,153,,32,,,,,,,0,31,,0
North Dakota,5/25/2019,135,,32,,,,,0,,,19,,0
North Dakota,6/1/2019,164,,29,,11,,,,,,33,11,0
North Dakota,6/8/2019,136,,27,,,,,,,,40,,0
North Dakota,6/15/2019,155,,30,,,,,,,,33,,0
North Dakota,6/22/2019,129,,27,,10,,,,,,30,,0
North Dakota,6/29/2019,136,,25,,,,,,,,26,,0
North Dakota,7/6/2019,130,0,30,,,,,0,,,32,,0
North Dakota,7/13/2019,137,,32,,,,,0,,,28,0,0
North Dakota,7/20/2019,116,0,18,,,,,,,,27,,0
North Dakota,7/27/2019,135,,21,,,,,,,,31,,0
North Dakota,8/3/2019,114,,25,,,,,0,,,26,,0
North Dakota,8/10/2019,142,,33,,,,,,,,30,,0
North Dakota,8/17/2019,139,,33,,,,,,,,40,,0
North Dakota,8/24/2019,163,,29,,,,16,,,,32,13,0
North Dakota,8/31/2019,116,,15,,,,,,,,22,,0
North Dakota,9/7/2019,122,,23,,,0,,,,0,23,,0
North Dakota,9/14/2019,158,,23,14,10,,,,,,31,,0
North Dakota,9/21/2019,128,,22,,,,10,,,,26,,0
North Dakota,9/28/2019,156,,30,,10,,,,,,27,,0
North Dakota,10/5/2019,139,,25,,10,0,,,,,30,,0
North Dakota,10/12/2019,127,0,22,,,,,,,,28,,0
North Dakota,10/19/2019,162,,35,,,,,,,,40,,0
North Dakota,10/26/2019,147,0,29,,,,,,,,43,,0
North Dakota,11/2/2019,135,0,26,,,,13,,,,37,,0
North Dakota,11/9/2019,146,,32,,13,,,,0,,16,11,0
North Dakota,11/16/2019,157,0,30,,,,,,,,41,,0
North Dakota,11/23/2019,150,,27,,12,,,,,,34,,0
North Dakota,11/30/2019,147,,26,,14,,,,,,27,,0
North Dakota,12/7/2019,148,,32,,11,,,,,,31,,0
North Dakota,12/14/2019,142,,19,,,,,,,,35,11,0
North Dakota,12/21/2019,160,,22,,,,11,,,,33,,0
