jurisdiction,week_end_date,all_cause,septicemia,cancer,diabetes,Alzheimers,influenza_pneumonia,chronic_LRD,other_respiratory,kidney,NEC,heart_disease,CBVD
Nevada,3/5/2016,495,,109,,10,16,41,,,,113,26
Nevada,3/12/2016,515,,105,13,13,14,41,,,,143,23
Nevada,3/19/2016,481,,102,18,10,20,41,,,,124,19
Nevada,3/26/2016,497,,88,14,16,17,43,,,,142,24
Nevada,4/2/2016,496,,109,12,12,14,42,,,,130,28
Nevada,4/9/2016,522,,102,,20,14,46,,,,132,27
Nevada,4/16/2016,453,,89,13,16,11,34,,,0,129,25
Nevada,4/23/2016,500,,110,13,20,17,39,,,,112,19
Nevada,4/30/2016,482,,101,13,19,10,46,,10,,113,28
Nevada,5/7/2016,417,,76,12,12,,36,,,,116,14
Nevada,5/14/2016,489,,111,11,,14,40,,,,132,19
Nevada,5/21/2016,435,,93,,,11,31,,,,114,25
Nevada,5/28/2016,411,,88,11,14,,28,,,,109,25
Nevada,6/4/2016,455,,92,14,10,,33,,,0,123,21
Nevada,6/11/2016,456,,89,,10,,32,,,,150,15
Nevada,6/18/2016,430,,106,11,15,,24,,,,120,18
Nevada,6/25/2016,437,,101,,11,,23,,,,119,23
Nevada,7/2/2016,467,,106,11,10,,27,,,0,123,16
Nevada,7/9/2016,441,,96,,12,,23,,,,141,14
Nevada,7/16/2016,473,,100,16,10,,35,,,,133,30
Nevada,7/23/2016,427,,90,,18,,38,,,,96,24
Nevada,7/30/2016,477,,99,10,,11,24,,,,134,29
Nevada,8/6/2016,492,,99,18,14,,36,,11,,140,16
Nevada,8/13/2016,468,,99,12,10,11,27,,,,113,25
Nevada,8/20/2016,471,,94,13,20,11,36,,,,123,23
Nevada,8/27/2016,479,,104,14,16,17,23,,,,121,32
Nevada,9/3/2016,451,,106,,13,11,30,,,,125,16
Nevada,9/10/2016,477,,93,11,14,11,32,,,,140,21
Nevada,9/17/2016,443,,110,10,11,,34,,,,118,24
Nevada,9/24/2016,471,0,99,,13,14,33,,,,135,24
Nevada,10/1/2016,447,,115,,18,,30,,,,121,17
Nevada,10/8/2016,436,,94,,12,,19,,,,129,21
Nevada,10/15/2016,440,,94,12,,12,31,,,,119,15
Nevada,10/22/2016,437,,96,,11,,41,,,,131,12
Nevada,10/29/2016,478,,106,11,,,34,,,,135,20
Nevada,11/5/2016,448,,103,12,,10,24,,,,128,23
Nevada,11/12/2016,411,,79,13,,12,27,,,0,109,22
Nevada,11/19/2016,477,,96,11,20,10,31,,,0,130,26
Nevada,11/26/2016,456,,103,14,13,,35,,,0,120,23
Nevada,12/3/2016,452,,84,12,11,13,36,,,,136,19
Nevada,12/10/2016,505,,92,14,17,18,26,,,,154,22
Nevada,12/17/2016,503,,119,21,14,,29,,,,144,23
Nevada,12/24/2016,503,,112,19,15,14,43,,,,132,27
Nevada,12/31/2016,512,,102,10,16,15,38,,,,138,26
Nevada,1/7/2017,608,,137,20,17,13,42,,,,158,28
Nevada,1/14/2017,561,,119,15,21,22,39,,,,140,24
Nevada,1/21/2017,534,,93,15,27,19,29,,,,138,27
Nevada,1/28/2017,559,,104,16,15,18,40,,,,153,27
Nevada,2/4/2017,524,,103,13,19,20,48,,,,140,16
Nevada,2/11/2017,522,,104,13,10,14,49,,,,137,30
Nevada,2/18/2017,509,,109,12,12,13,30,,,,135,23
Nevada,2/25/2017,511,,97,14,20,11,39,,,,132,29
Nevada,3/4/2017,515,,110,10,16,19,36,,,,162,16
Nevada,3/11/2017,489,,111,,,16,33,,,,134,14
Nevada,3/18/2017,547,,113,20,16,10,40,,,,143,28
Nevada,3/25/2017,496,,89,,10,21,39,,,,136,26
Nevada,4/1/2017,485,,95,17,11,11,32,,,,123,20
Nevada,4/8/2017,478,,94,,11,14,35,,,,139,23
Nevada,4/15/2017,508,,108,13,15,23,38,,,,119,20
Nevada,4/22/2017,507,,116,12,15,11,36,,,,128,36
Nevada,4/29/2017,500,,133,19,17,13,41,,,,120,23
Nevada,5/6/2017,492,,95,18,18,15,45,,,,130,24
Nevada,5/13/2017,488,,92,15,19,21,25,,,,129,23
Nevada,5/20/2017,469,,103,11,17,12,29,,,,128,21
Nevada,5/27/2017,487,,107,10,20,13,37,,,,133,17
Nevada,6/3/2017,488,,97,,14,12,38,,,,128,22
Nevada,6/10/2017,472,,94,14,16,,34,,,,118,21
Nevada,6/17/2017,501,,109,20,13,,20,,,,136,22
Nevada,6/24/2017,503,,110,,15,11,35,,,,118,20
Nevada,7/1/2017,509,,99,18,21,12,34,,,,126,28
Nevada,7/8/2017,490,,99,,,16,28,,,0,156,13
Nevada,7/15/2017,513,,110,,16,18,26,,,,137,25
Nevada,7/22/2017,432,,90,13,15,,20,,,,116,29
Nevada,7/29/2017,442,,88,,,10,29,,,,128,19
Nevada,8/5/2017,450,,101,13,10,,22,,,,119,22
Nevada,8/12/2017,443,0,109,,,,29,,,,114,20
Nevada,8/19/2017,414,,88,,12,14,24,,,0,101,20
Nevada,8/26/2017,411,,97,18,12,12,13,,,,110,18
Nevada,9/2/2017,502,,117,11,22,,29,0,,,125,26
Nevada,9/9/2017,440,,102,,18,,33,,,,111,24
Nevada,9/16/2017,445,,88,,21,13,27,,,,99,20
Nevada,9/23/2017,448,,100,10,13,11,26,,,,115,18
Nevada,9/30/2017,483,,117,,10,,31,,,,120,22
Nevada,10/7/2017,512,,75,10,16,10,33,,,,107,32
Nevada,10/14/2017,461,,82,13,13,,30,,,,125,25
Nevada,10/21/2017,455,,87,15,18,11,25,,,,123,18
Nevada,10/28/2017,493,,100,18,15,11,32,0,,,127,26
Nevada,11/4/2017,466,,94,,16,,24,,,,130,13
Nevada,11/11/2017,444,,98,,15,13,30,,,,112,24
Nevada,11/18/2017,468,,92,11,10,16,23,,,,132,26
Nevada,11/25/2017,485,,105,16,15,17,33,,,,115,29
Nevada,12/2/2017,508,,94,14,18,17,41,0,,,123,15
Nevada,12/9/2017,485,,100,15,13,17,31,,,,122,34
Nevada,12/16/2017,538,,120,10,19,14,38,,,,142,30
Nevada,12/23/2017,559,,101,10,13,17,34,,10,,161,27
Nevada,12/30/2017,564,,100,,11,23,35,,,,176,27
Nevada,1/6/2018,600,,117,14,24,27,38,,,,172,23
Nevada,1/13/2018,622,10,105,12,18,35,51,,,,150,34
Nevada,1/20/2018,577,,107,16,15,23,54,,,,153,29
Nevada,1/27/2018,550,,95,11,15,26,47,,10,,152,40
Nevada,2/3/2018,521,10,93,26,10,17,39,,,,128,30
Nevada,2/10/2018,531,,98,25,18,20,30,,10,,139,34
Nevada,2/17/2018,485,11,88,16,10,11,28,,,10,123,19
Nevada,2/24/2018,502,,88,14,21,15,38,10,,,140,25
Nevada,3/3/2018,525,,84,14,18,15,45,,,,141,21
Nevada,3/10/2018,519,,107,14,12,16,34,,,,123,24
Nevada,3/17/2018,550,,117,14,12,16,46,0,,,146,30
Nevada,3/24/2018,499,,102,14,14,13,24,,,,134,29
Nevada,3/31/2018,489,,83,,,,39,,11,,124,23
Nevada,4/7/2018,507,,99,16,22,12,42,,,,118,18
Nevada,4/14/2018,498,,111,15,10,12,43,,,,128,26
Nevada,4/21/2018,474,,91,11,11,,28,,,,119,31
Nevada,4/28/2018,500,,120,13,17,10,34,,,,123,26
Nevada,5/5/2018,468,,98,15,19,11,24,,,,139,21
Nevada,5/12/2018,460,,96,,13,10,24,,,,132,24
Nevada,5/19/2018,449,,102,15,11,,34,0,,,124,24
Nevada,5/26/2018,468,,94,14,12,13,38,,,,133,30
Nevada,6/2/2018,493,,101,16,12,10,24,,,,127,34
Nevada,6/9/2018,500,,106,16,13,11,36,,,,137,30
Nevada,6/16/2018,483,,110,15,18,,37,,,,121,23
Nevada,6/23/2018,495,,107,11,19,10,30,,,,131,28
Nevada,6/30/2018,522,,125,15,17,12,33,,,,133,28
Nevada,7/7/2018,476,,93,19,,,27,,,,143,22
Nevada,7/14/2018,459,,90,14,,,24,,,,123,16
Nevada,7/21/2018,500,,99,13,17,12,22,11,,,120,28
Nevada,7/28/2018,474,,87,,15,,35,,,,134,24
Nevada,8/4/2018,490,,102,11,14,,20,,,,127,16
Nevada,8/11/2018,436,,102,10,11,,26,,,,108,18
Nevada,8/18/2018,471,,92,18,,,22,,,,140,19
Nevada,8/25/2018,446,,100,15,,,23,,,,111,19
Nevada,9/1/2018,474,,86,12,21,,30,,,,123,23
Nevada,9/8/2018,455,,84,,15,,28,,,,101,23
Nevada,9/15/2018,472,,96,13,,12,28,,13,,120,16
Nevada,9/22/2018,447,,101,11,15,,34,,,,93,17
Nevada,9/29/2018,432,,93,11,11,,39,,,,112,20
Nevada,10/6/2018,442,,111,,16,,31,,,,100,17
Nevada,10/13/2018,466,,99,12,11,,24,,,10,101,30
Nevada,10/20/2018,451,,102,10,,,28,,,,114,16
Nevada,10/27/2018,439,,97,10,14,,23,,,,105,31
Nevada,11/3/2018,471,,98,,,,22,,,,154,31
Nevada,11/10/2018,491,,91,10,12,12,30,,,,138,24
Nevada,11/17/2018,480,,110,13,14,,29,,,,116,29
Nevada,11/24/2018,478,,90,17,11,10,26,,,,133,27
Nevada,12/1/2018,506,,111,12,12,11,40,,10,,126,22
Nevada,12/8/2018,466,,102,17,15,,26,,,,132,23
Nevada,12/15/2018,501,,109,12,14,,31,,,,159,22
Nevada,12/22/2018,512,,105,18,16,,36,,,10,135,23
Nevada,12/29/2018,475,,99,12,20,,26,,,,106,23
New Hampshire,1/4/2014,127,0,27,,,,,,0,0,34,
New Hampshire,1/11/2014,219,,39,,12,,11,,,,66,11
New Hampshire,1/18/2014,248,,54,,12,10,13,,,,43,12
New Hampshire,1/25/2014,233,,46,,,,13,,,,42,
New Hampshire,2/1/2014,234,,63,,12,,19,,,,42,
New Hampshire,2/8/2014,216,,39,,11,,15,0,,,53,
New Hampshire,2/15/2014,214,,38,,,,12,,,,56,
New Hampshire,2/22/2014,234,,44,,,,14,,,,61,10
New Hampshire,3/1/2014,239,0,58,,,,15,,,,55,
New Hampshire,3/8/2014,198,,45,,,,15,,,,43,
New Hampshire,3/15/2014,223,0,41,,,,20,,,0,42,10
New Hampshire,3/22/2014,231,,64,,,,12,,,,45,
New Hampshire,3/29/2014,207,,46,,,,14,,,0,48,
New Hampshire,4/5/2014,205,,49,,,,20,,,,38,
New Hampshire,4/12/2014,211,,52,,,,12,,,,58,
New Hampshire,4/19/2014,182,,47,,11,,13,,,,36,
New Hampshire,4/26/2014,218,0,49,,10,,12,,,,59,
New Hampshire,5/3/2014,206,,42,,,,12,,,,55,
New Hampshire,5/10/2014,205,,51,,,,13,,,,42,
New Hampshire,5/17/2014,228,,56,,,,11,,,,54,15
New Hampshire,5/24/2014,211,,51,,10,,14,,,,47,
New Hampshire,5/31/2014,220,,57,,,,10,,,,53,
New Hampshire,6/7/2014,228,,51,,,,16,,,,45,11
New Hampshire,6/14/2014,216,,48,10,,,10,,,,46,
New Hampshire,6/21/2014,232,,61,,,,15,,,,46,16
New Hampshire,6/28/2014,188,,44,,,,12,,,,36,
New Hampshire,7/5/2014,201,,60,,,,,,,,29,
New Hampshire,7/12/2014,197,,59,,,,10,,,,30,
New Hampshire,7/19/2014,186,0,37,,,,14,,,,34,
New Hampshire,7/26/2014,204,,49,,,,12,,0,,46,
New Hampshire,8/2/2014,191,,57,,,,,,,,42,12
New Hampshire,8/9/2014,229,,55,,,,12,,,,47,10
New Hampshire,8/16/2014,198,,53,,,,,,,,45,
New Hampshire,8/23/2014,190,,45,,11,,13,,,,37,
New Hampshire,8/30/2014,194,0,45,,,,,,,,47,13
New Hampshire,9/6/2014,204,,44,,10,,,,,,36,11
New Hampshire,9/13/2014,204,,42,,,,15,,,,44,10
New Hampshire,9/20/2014,203,,45,,,,15,,,,43,
New Hampshire,9/27/2014,236,,52,,,,11,0,,,56,
New Hampshire,10/4/2014,206,0,51,,,,12,,,0,40,11
New Hampshire,10/11/2014,198,,48,,,,,,,,41,
New Hampshire,10/18/2014,226,,50,,10,,16,0,,,54,
New Hampshire,10/25/2014,229,,57,,10,,10,,,,55,
New Hampshire,11/1/2014,206,,44,,,0,16,,,,46,
New Hampshire,11/8/2014,216,0,37,,,,13,,,,65,
New Hampshire,11/15/2014,240,0,61,10,13,0,11,,,,46,
New Hampshire,11/22/2014,215,,59,,10,,15,,,,37,13
New Hampshire,11/29/2014,271,,70,,11,,14,,,,47,11
New Hampshire,12/6/2014,216,,44,,,,12,,0,,47,
New Hampshire,12/13/2014,228,,61,,,,,,,,43,13
New Hampshire,12/20/2014,195,,46,,,,,,,,46,10
New Hampshire,12/27/2014,195,,39,,,,17,,,,40,
New Hampshire,1/3/2015,258,,54,,11,,12,,,,65,10
New Hampshire,1/10/2015,262,,52,,10,,15,,,,47,13
New Hampshire,1/17/2015,241,,50,,,11,12,,,,53,
New Hampshire,1/24/2015,270,,47,11,16,12,20,,,,54,12
New Hampshire,1/31/2015,264,,50,,11,12,25,,,,45,11
New Hampshire,2/7/2015,285,,50,,11,17,14,,,,62,
New Hampshire,2/14/2015,287,,52,,18,13,15,,,,49,13
New Hampshire,2/21/2015,239,,44,,11,,16,,,,55,
New Hampshire,2/28/2015,249,,54,,11,,13,,,,53,
New Hampshire,3/7/2015,221,,46,,,,19,,,,46,
New Hampshire,3/14/2015,230,,46,,,,16,,,,48,11
New Hampshire,3/21/2015,233,,65,,11,,15,,,,42,12
New Hampshire,3/28/2015,243,,57,,,,18,0,,,53,11
New Hampshire,4/4/2015,204,,53,11,,,,,,,41,
New Hampshire,4/11/2015,237,,51,,11,,16,,,,52,10
New Hampshire,4/18/2015,228,,50,,12,,19,,,,49,10
New Hampshire,4/25/2015,249,,55,,13,,13,,,,59,11
New Hampshire,5/2/2015,211,0,55,,,,15,,,,46,
New Hampshire,5/9/2015,250,,51,10,,,15,,,,43,
New Hampshire,5/16/2015,219,,47,,,,21,,,,51,
New Hampshire,5/23/2015,191,,38,,,,16,,,,48,
New Hampshire,5/30/2015,229,,52,,,,14,,,,50,
New Hampshire,6/6/2015,227,0,56,,,,11,,,,57,11
New Hampshire,6/13/2015,188,,48,,,0,10,,,,42,
New Hampshire,6/20/2015,207,,51,,,,12,,,,37,12
New Hampshire,6/27/2015,231,0,59,,,,,,,,47,
New Hampshire,7/4/2015,205,,51,,10,,10,,,,40,
New Hampshire,7/11/2015,224,,45,15,,,14,,,,42,
New Hampshire,7/18/2015,234,,63,,,,12,,,,44,
New Hampshire,7/25/2015,217,,57,,,,21,,,,37,
New Hampshire,8/1/2015,188,0,53,,,,,,,,43,
New Hampshire,8/8/2015,212,,66,,,,,,,,52,
New Hampshire,8/15/2015,202,,52,,,,,,,,42,
New Hampshire,8/22/2015,213,,55,,,,10,,,,47,10
New Hampshire,8/29/2015,190,,45,,,,14,,,,38,
New Hampshire,9/5/2015,208,,46,,,,11,,,,44,10
New Hampshire,9/12/2015,213,,46,,10,,12,,,,44,
New Hampshire,9/19/2015,199,,51,,,,10,,,,39,
New Hampshire,9/26/2015,228,,50,,12,,12,,,,54,10
New Hampshire,10/3/2015,223,,57,,,,10,,,0,51,
New Hampshire,10/10/2015,223,,47,,,,11,,,,44,10
New Hampshire,10/17/2015,248,,58,,,,14,,,0,58,
New Hampshire,10/24/2015,213,,45,,12,,14,,,,36,10
New Hampshire,10/31/2015,200,,48,,11,,20,,,,43,
New Hampshire,11/7/2015,252,,62,,,,10,,,,69,11
New Hampshire,11/14/2015,213,,51,,,,15,,,,40,10
New Hampshire,11/21/2015,212,,52,,,,15,,0,0,50,12
New Hampshire,11/28/2015,213,,43,,,,,,,0,65,
New Hampshire,12/5/2015,213,,43,,11,,12,,,,47,
New Hampshire,12/12/2015,216,0,48,,17,,12,,,,57,
New Hampshire,12/19/2015,189,0,42,,11,,19,,,0,52,
New Hampshire,12/26/2015,207,,31,,,,14,,,,59,12
New Hampshire,1/2/2016,230,,39,,,,15,,,,59,11
New Hampshire,1/9/2016,251,,57,,10,,13,,0,,60,10
New Hampshire,1/16/2016,222,,56,,14,,15,0,,,47,
New Hampshire,1/23/2016,239,,56,,,,,,,,42,11
New Hampshire,1/30/2016,226,,42,,,,14,,,,54,13
New Hampshire,2/6/2016,235,0,62,13,10,,14,,,,41,
New Hampshire,2/13/2016,254,,59,,,,12,,,,61,10
New Hampshire,2/20/2016,245,,73,,,,10,,,,48,
New Hampshire,2/27/2016,238,,49,,12,,11,,,,53,11
New Hampshire,3/5/2016,229,,62,,,,10,,,,45,
New Hampshire,3/12/2016,229,,41,,18,,16,,,,57,
New Hampshire,3/19/2016,204,,48,,,,19,,,,53,
New Hampshire,3/26/2016,248,,58,,14,,16,0,,,51,
New Hampshire,4/2/2016,228,,53,,,,15,,,,51,
New Hampshire,4/9/2016,249,,61,,,,16,,,,55,13
New Hampshire,4/16/2016,234,,58,,10,,13,,,,48,
New Hampshire,4/23/2016,240,,54,11,,,14,,,,55,10
New Hampshire,4/30/2016,205,,39,,10,,12,,0,,43,
New Hampshire,5/7/2016,212,,42,,,,,,,,56,11
New Hampshire,5/14/2016,216,,54,,10,,,,,,53,10
New Hampshire,5/21/2016,213,,41,,,,15,,,,52,11
New Hampshire,5/28/2016,211,,44,,,,15,,,,46,11
New Hampshire,6/4/2016,208,,46,,,,16,,,,50,
New Hampshire,6/11/2016,219,,55,,,,18,,,0,48,
New Hampshire,6/18/2016,191,0,50,,,0,11,,,,46,10
New Hampshire,6/25/2016,222,,61,,,,15,,,,55,
New Hampshire,7/2/2016,234,,53,,,,15,,,,51,18
New Hampshire,7/9/2016,223,,45,,10,,12,,,,54,
New Hampshire,7/16/2016,194,,53,,,,14,,,,34,
New Hampshire,7/23/2016,235,,59,,,,15,,,,46,12
New Hampshire,7/30/2016,236,0,59,,,,10,,,,48,10
New Hampshire,8/6/2016,205,,57,,,,10,,0,,43,11
New Hampshire,8/13/2016,206,,43,,10,,15,,,0,48,12
New Hampshire,8/20/2016,217,,50,,,,15,,,,47,
New Hampshire,8/27/2016,217,,52,,10,,13,,,,38,10
New Hampshire,9/3/2016,198,,42,,,,10,,,,36,
New Hampshire,9/10/2016,225,,58,,10,,10,,,0,45,
New Hampshire,9/17/2016,244,,48,,13,,14,10,,,43,
New Hampshire,9/24/2016,223,,53,,,,12,,,,46,
New Hampshire,10/1/2016,222,,54,,,,,,,,58,
New Hampshire,10/8/2016,255,,46,,,,13,,,,55,12
New Hampshire,10/15/2016,228,,45,,,,12,,,,60,10
New Hampshire,10/22/2016,227,,56,,,,16,,,,38,
New Hampshire,10/29/2016,243,,66,,,,12,,,,53,10
New Hampshire,11/5/2016,224,,50,,,,16,,,0,49,
New Hampshire,11/12/2016,227,,49,10,,,13,,,,43,
New Hampshire,11/19/2016,220,,47,,,,10,,,,59,
New Hampshire,11/26/2016,243,,58,,,,,,,,52,
New Hampshire,12/3/2016,223,,44,,13,,,,,,46,
New Hampshire,12/10/2016,253,,68,,,,14,,,,54,12
New Hampshire,12/17/2016,243,,58,11,,,11,,,,49,14
New Hampshire,12/24/2016,247,,58,,,,21,,,,43,
New Hampshire,12/31/2016,252,,56,,12,,18,,,,62,
New Hampshire,1/7/2017,236,0,33,,,,17,,,,62,10
New Hampshire,1/14/2017,274,,49,,,,18,,0,,62,19
New Hampshire,1/21/2017,244,,49,,,,11,,,0,61,10
New Hampshire,1/28/2017,241,,52,11,10,,13,,,,58,
New Hampshire,2/4/2017,250,,47,,,,17,,,,55,
New Hampshire,2/11/2017,259,,57,,13,,15,,,,60,10
New Hampshire,2/18/2017,262,,55,,10,,18,,,0,58,14
New Hampshire,2/25/2017,250,,56,,10,,14,,,,58,10
New Hampshire,3/4/2017,247,,56,,,,17,,,,55,
New Hampshire,3/11/2017,276,,49,10,,,18,,,,72,10
New Hampshire,3/18/2017,233,,35,,11,,15,,,,55,
New Hampshire,3/25/2017,229,,41,,,12,10,,,,51,12
New Hampshire,4/1/2017,234,,49,10,,,12,,,,55,
New Hampshire,4/8/2017,245,,51,,,,16,,,,41,
New Hampshire,4/15/2017,219,,52,,10,,12,,,,43,10
New Hampshire,4/22/2017,250,,44,,10,,17,,,,58,15
New Hampshire,4/29/2017,240,,55,,,,10,10,,,54,
New Hampshire,5/6/2017,239,,49,,11,,15,,,,41,10
New Hampshire,5/13/2017,234,,70,,14,,13,,0,,45,
New Hampshire,5/20/2017,222,,49,,,,,,,0,47,12
New Hampshire,5/27/2017,190,,37,,,,15,,,,40,
New Hampshire,6/3/2017,227,,55,,,,15,,,,52,10
New Hampshire,6/10/2017,224,,60,,,,12,,,,52,
New Hampshire,6/17/2017,234,,51,,,,23,,,,52,
New Hampshire,6/24/2017,210,,50,,,,13,,,0,40,10
New Hampshire,7/1/2017,223,,43,,,,19,,,,43,
New Hampshire,7/8/2017,236,,47,,13,,,,,,55,12
New Hampshire,7/15/2017,211,,43,,,,10,,,,37,12
New Hampshire,7/22/2017,236,,61,,,,12,,,,43,10
New Hampshire,7/29/2017,220,,56,,,,,,,,56,
New Hampshire,8/5/2017,253,,54,,,,11,,,,57,
New Hampshire,8/12/2017,241,0,54,10,,,12,,,,47,
New Hampshire,8/19/2017,234,0,51,,,,19,,,,45,13
New Hampshire,8/26/2017,224,,47,,,,15,,,0,44,13
New Hampshire,9/2/2017,234,0,63,,,,,,,0,48,
New Hampshire,9/9/2017,254,,55,,12,,16,,,0,49,
New Hampshire,9/16/2017,225,,55,,,,16,,,,48,11
New Hampshire,9/23/2017,208,,42,,,,12,,,0,42,10
New Hampshire,9/30/2017,213,,62,,,,11,,,,43,
New Hampshire,10/7/2017,234,,49,,,,19,,,,50,
New Hampshire,10/14/2017,232,,50,,,,13,,,,57,
New Hampshire,10/21/2017,222,0,57,,,,13,,,,39,
New Hampshire,10/28/2017,231,,53,,,,16,,,,52,
New Hampshire,11/4/2017,257,,54,,,,19,,0,,56,13
New Hampshire,11/11/2017,240,,60,,,,18,,,,53,
New Hampshire,11/18/2017,209,,48,,,,11,,,,45,
New Hampshire,11/25/2017,236,,45,,14,,17,,,,62,
New Hampshire,12/2/2017,248,,49,,11,,18,,,,61,
New Hampshire,12/9/2017,231,0,54,,11,,18,,,,57,
New Hampshire,12/16/2017,251,,54,10,14,,13,,,,66,12
New Hampshire,12/23/2017,246,,43,,,,12,,,,61,11
New Hampshire,12/30/2017,235,,48,12,,,11,,,,60,
New Hampshire,1/6/2018,264,,50,,13,10,23,,10,,52,11
New Hampshire,1/13/2018,276,,49,,12,12,26,,0,,63,12
New Hampshire,1/20/2018,232,,46,,,10,15,,,,60,
New Hampshire,1/27/2018,266,,57,,13,,22,,,,55,
New Hampshire,2/3/2018,276,,61,,11,,18,,,,62,
New Hampshire,2/10/2018,265,0,49,,10,10,19,,,,56,18
New Hampshire,2/17/2018,274,,46,,18,20,18,,,,57,
New Hampshire,2/24/2018,271,,45,,14,,20,,,,63,10
New Hampshire,3/3/2018,225,,41,,,,18,,,,55,
New Hampshire,3/10/2018,256,,47,,,14,16,,,,50,
New Hampshire,3/17/2018,223,,43,,10,,14,,,,49,
New Hampshire,3/24/2018,209,,41,,,,16,,,,57,
New Hampshire,3/31/2018,229,0,57,,13,,10,,,,52,
New Hampshire,4/7/2018,256,,63,,,12,16,,,0,59,
New Hampshire,4/14/2018,220,,35,,12,,19,,,,54,
New Hampshire,4/21/2018,248,,49,,14,,12,,,,47,
New Hampshire,4/28/2018,252,,54,,13,,12,,,,50,11
New Hampshire,5/5/2018,227,,56,,,,12,,,,54,
New Hampshire,5/12/2018,250,,65,,,,,,,,61,
New Hampshire,5/19/2018,242,,48,,,,13,,,,54,
New Hampshire,5/26/2018,224,,40,,,,16,,,,44,
New Hampshire,6/2/2018,230,,51,,,,14,,,,56,14
New Hampshire,6/9/2018,198,,38,,,,14,,0,,52,
New Hampshire,6/16/2018,230,,50,,10,,17,,,,50,10
New Hampshire,6/23/2018,237,,61,,,,15,,,,39,
New Hampshire,6/30/2018,214,0,50,,,,16,,,,38,
New Hampshire,7/7/2018,214,,54,,,,12,,,,51,
New Hampshire,7/14/2018,218,,43,,,,10,,,,45,
New Hampshire,7/21/2018,248,,45,,10,,14,,,,47,
New Hampshire,7/28/2018,234,0,46,,,,14,0,,,57,11
New Hampshire,8/4/2018,231,,60,,10,,,,,,42,
New Hampshire,8/11/2018,191,,45,,,,10,,,,44,
New Hampshire,8/18/2018,235,,60,,,,14,,,,47,
New Hampshire,8/25/2018,235,,58,,11,,11,,,,46,
New Hampshire,9/1/2018,240,,55,,,,14,,,0,49,12
New Hampshire,9/8/2018,213,,42,,11,,,,,,46,
New Hampshire,9/15/2018,235,,57,,,,16,,,,49,
New Hampshire,9/22/2018,259,,54,,13,,,,,,55,11
New Hampshire,9/29/2018,232,,38,,12,,24,,,,51,12
New Hampshire,10/6/2018,261,,59,,,,21,,,,49,10
New Hampshire,10/13/2018,268,,56,,,,16,,,,61,16
New Hampshire,10/20/2018,249,,49,,12,0,10,,,,52,12
New Hampshire,10/27/2018,253,,53,,,,14,,,,52,13
New Hampshire,11/3/2018,239,,42,,11,,14,,,,56,15
New Hampshire,11/10/2018,220,,47,,10,,14,,,,41,10
New Hampshire,11/17/2018,227,,44,,10,,12,,,,43,
New Hampshire,11/24/2018,225,,48,,13,,18,,,,49,10
New Hampshire,12/1/2018,246,,59,,,,,,,,68,
New Hampshire,12/8/2018,240,,50,,,,12,,,,52,12
New Hampshire,12/15/2018,253,,53,,15,,,,,,47,10
New Hampshire,12/22/2018,225,,46,,10,,12,,,,59,12
New Hampshire,12/29/2018,282,0,62,,,,24,,,,63,14
New Jersey,1/4/2014,777,21,156,17,18,14,42,17,25,,204,53
New Jersey,1/11/2014,1519,35,318,58,40,30,83,23,31,12,396,76
New Jersey,1/18/2014,1448,40,319,31,37,37,76,31,24,16,401,75
New Jersey,1/25/2014,1382,43,282,49,44,32,70,24,34,18,355,74
New Jersey,2/1/2014,1452,43,331,53,34,24,58,30,18,12,414,63
New Jersey,2/8/2014,1412,40,307,45,33,32,59,26,38,17,364,61
New Jersey,2/15/2014,1467,38,313,50,38,33,76,31,23,15,412,68
New Jersey,2/22/2014,1511,27,330,47,46,36,65,30,27,15,417,73
New Jersey,3/1/2014,1327,33,265,35,36,31,57,26,39,10,377,57
New Jersey,3/8/2014,1381,36,284,49,51,23,60,32,39,11,359,52
New Jersey,3/15/2014,1414,42,308,38,37,29,69,31,41,13,383,70
New Jersey,3/22/2014,1413,34,294,38,57,24,52,43,32,20,376,67
New Jersey,3/29/2014,1389,32,316,39,41,33,67,24,28,15,367,55
New Jersey,4/5/2014,1460,31,315,45,37,29,73,37,37,22,399,74
New Jersey,4/12/2014,1451,49,313,44,32,32,61,37,32,20,395,52
New Jersey,4/19/2014,1359,28,323,32,33,25,66,34,25,15,342,61
New Jersey,4/26/2014,1429,45,332,42,30,28,67,32,21,20,360,75
New Jersey,5/3/2014,1356,30,298,38,34,28,71,38,26,18,373,63
New Jersey,5/10/2014,1373,32,319,41,24,24,53,31,33,24,358,64
New Jersey,5/17/2014,1286,25,291,36,29,30,58,37,34,14,323,66
New Jersey,5/24/2014,1340,34,297,41,33,30,65,32,31,21,317,87
New Jersey,5/31/2014,1317,20,298,33,21,21,62,20,37,19,367,59
New Jersey,6/7/2014,1233,33,316,33,39,18,51,30,19,18,323,47
New Jersey,6/14/2014,1340,32,316,35,31,24,67,33,28,20,314,72
New Jersey,6/21/2014,1273,28,308,42,27,17,64,33,41,19,306,53
New Jersey,6/28/2014,1297,26,307,42,35,24,61,25,28,14,321,59
New Jersey,7/5/2014,1315,34,329,45,32,21,34,34,24,25,344,66
New Jersey,7/12/2014,1241,35,305,44,39,20,52,15,28,13,309,69
New Jersey,7/19/2014,1239,33,324,46,21,15,45,35,16,12,302,67
New Jersey,7/26/2014,1236,28,319,33,31,18,51,24,19,11,318,78
